Complex_ID,Compound_ID,Crystal_ID,Chain_ID,MCSS_Rank,SDF_Filename,Reference_SDF,POSIT,Chemgauss4,RMSD
ALP-UNI-8d415491-1_Mpro-P1812_0B_5,ALP-UNI-8d415491-1,Mpro-P1812,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1812_0B_seqres_chainB_ALP-UNI-8d415491-1_ligand_5.sdf,Mpro-P0884_0A/Mpro-P0884_0A.sdf,0.78,-4.346992,4.749425396445289
ALP-UNI-8d415491-1_Mpro-P0884_0A_-1,ALP-UNI-8d415491-1,Mpro-P0884,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0884_0A_seqres_chainA_ALP-UNI-8d415491-1_ligand.sdf,Mpro-P0884_0A/Mpro-P0884_0A.sdf,0.89,-5.916532,4.734093213826241
ALP-UNI-8d415491-1_Mpro-P0850_0A_0,ALP-UNI-8d415491-1,Mpro-P0850,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0850_0A_seqres_chainA_ALP-UNI-8d415491-1_ligand_0.sdf,Mpro-P0884_0A/Mpro-P0884_0A.sdf,0.89,-7.929027,4.712887833969019
ALP-UNI-8d415491-1_Mpro-P0148_0B_2,ALP-UNI-8d415491-1,Mpro-P0148,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0148_0B_seqres_chainB_ALP-UNI-8d415491-1_ligand_2.sdf,Mpro-P0884_0A/Mpro-P0884_0A.sdf,0.85,-6.572107,4.739855047501072
ALP-UNI-8d415491-1_Mpro-P0578_0A_9,ALP-UNI-8d415491-1,Mpro-P0578,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0578_0A_seqres_chainA_ALP-UNI-8d415491-1_ligand_9.sdf,Mpro-P0884_0A/Mpro-P0884_0A.sdf,0.79,-8.622101,4.7641972037771305
ALP-UNI-8d415491-3_Mpro-P0060_0B_6,ALP-UNI-8d415491-3,Mpro-P0060,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0060_0B_seqres_chainB_ALP-UNI-8d415491-3_ligand_6.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.85,-4.183235,5.029670303558771
ALP-UNI-8d415491-3_Mpro-P0056_0A_8,ALP-UNI-8d415491-3,Mpro-P0056,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0056_0A_seqres_chainA_ALP-UNI-8d415491-3_ligand_8.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.72,19.937172,5.05377933411922
ALP-UNI-8d415491-3_Mpro-P0033_0A_7,ALP-UNI-8d415491-3,Mpro-P0033,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0033_0A_seqres_chainA_ALP-UNI-8d415491-3_ligand_7.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.85,-4.949086,5.092099563864591
ALP-UNI-8d415491-3_Mpro-P0148_0B_2,ALP-UNI-8d415491-3,Mpro-P0148,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0148_0B_seqres_chainB_ALP-UNI-8d415491-3_ligand_2.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.78,-4.492256,5.063015942570401
ALP-UNI-8d415491-3_Mpro-P0872_0A_1,ALP-UNI-8d415491-3,Mpro-P0872,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0872_0A_seqres_chainA_ALP-UNI-8d415491-3_ligand_1.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.91,-8.532995,4.8815771723264945
ALP-UNI-8d415491-3_Mpro-P1812_0A_5,ALP-UNI-8d415491-3,Mpro-P1812,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1812_0A_seqres_chainA_ALP-UNI-8d415491-3_ligand_5.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.78,19.341255,5.065981261956909
ALP-UNI-8d415491-3_Mpro-P0578_0A_9,ALP-UNI-8d415491-3,Mpro-P0578,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0578_0A_seqres_chainA_ALP-UNI-8d415491-3_ligand_9.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.79,-7.526388,5.101360181284344
ALP-UNI-8d415491-3_Mpro-P0148_0A_2,ALP-UNI-8d415491-3,Mpro-P0148,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0148_0A_seqres_chainA_ALP-UNI-8d415491-3_ligand_2.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.85,19.830696,5.07330645019499
ALP-UNI-8d415491-3_Mpro-P0171_0A_3,ALP-UNI-8d415491-3,Mpro-P0171,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0171_0A_seqres_chainA_ALP-UNI-8d415491-3_ligand_3.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.78,-5.235254,4.92597639207845
ALP-UNI-8d415491-3_Mpro-P0056_0B_8,ALP-UNI-8d415491-3,Mpro-P0056,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0056_0B_seqres_chainB_ALP-UNI-8d415491-3_ligand_8.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.72,-6.097974,5.0764000131904385
ALP-UNI-8d415491-3_Mpro-P0884_0A_0,ALP-UNI-8d415491-3,Mpro-P0884,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0884_0A_seqres_chainA_ALP-UNI-8d415491-3_ligand_0.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.85,-0.193386,5.007529873727931
ALP-UNI-8d415491-3_Mpro-P0060_0A_6,ALP-UNI-8d415491-3,Mpro-P0060,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0060_0A_seqres_chainA_ALP-UNI-8d415491-3_ligand_6.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.85,19.769047,5.041541490403138
ALP-UNI-8d415491-3_Mpro-P1812_0B_5,ALP-UNI-8d415491-3,Mpro-P1812,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1812_0B_seqres_chainB_ALP-UNI-8d415491-3_ligand_5.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.78,-6.366611,5.060962049926448
ALP-UNI-8d415491-3_Mpro-P0850_0A_-1,ALP-UNI-8d415491-3,Mpro-P0850,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0850_0A_seqres_chainA_ALP-UNI-8d415491-3_ligand.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.8200000000000001,-6.318736,5.0685085567766075
ALP-UNI-8d415491-3_Mpro-P0034_0A_4,ALP-UNI-8d415491-3,Mpro-P0034,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0034_0A_seqres_chainA_ALP-UNI-8d415491-3_ligand_4.sdf,Mpro-P0850_0A/Mpro-P0850_0A.sdf,0.89,-4.891073,5.05320600347956
ALP-UNI-8d415491-6_Mpro-P0578_0A_7,ALP-UNI-8d415491-6,Mpro-P0578,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0578_0A_seqres_chainA_ALP-UNI-8d415491-6_ligand_7.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.79,-7.050417,4.848374597207104
ALP-UNI-8d415491-6_Mpro-P0056_0A_6,ALP-UNI-8d415491-6,Mpro-P0056,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0056_0A_seqres_chainA_ALP-UNI-8d415491-6_ligand_6.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.79,20.551077,4.814203206695858
ALP-UNI-8d415491-6_Mpro-P0034_0A_2,ALP-UNI-8d415491-6,Mpro-P0034,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0034_0A_seqres_chainA_ALP-UNI-8d415491-6_ligand_2.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.89,-5.243410,4.834666461495245
ALP-UNI-8d415491-6_Mpro-P0060_0A_4,ALP-UNI-8d415491-6,Mpro-P0060,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0060_0A_seqres_chainA_ALP-UNI-8d415491-6_ligand_4.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.85,20.709927,4.822141183732299
ALP-UNI-8d415491-6_Mpro-P0148_0A_0,ALP-UNI-8d415491-6,Mpro-P0148,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0148_0A_seqres_chainA_ALP-UNI-8d415491-6_ligand_0.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.85,20.061947,4.810605000970643
ALP-UNI-8d415491-6_Mpro-P0091_0B_8,ALP-UNI-8d415491-6,Mpro-P0091,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0091_0B_seqres_chainB_ALP-UNI-8d415491-6_ligand_8.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.23000000417232513,-6.046988,5.093711839321951
ALP-UNI-8d415491-6_Mpro-P1812_0B_3,ALP-UNI-8d415491-6,Mpro-P1812,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1812_0B_seqres_chainB_ALP-UNI-8d415491-6_ligand_3.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.78,-5.644199,4.763737870908466
ALP-UNI-8d415491-6_Mpro-P0122_0A_9,ALP-UNI-8d415491-6,Mpro-P0122,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0122_0A_seqres_chainA_ALP-UNI-8d415491-6_ligand_9.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.23999999463558197,18.653955,6.992881059443319
ALP-UNI-8d415491-6_Mpro-P0056_0B_6,ALP-UNI-8d415491-6,Mpro-P0056,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0056_0B_seqres_chainB_ALP-UNI-8d415491-6_ligand_6.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.72,-5.935031,4.803240974131439
ALP-UNI-8d415491-6_Mpro-P0122_0B_9,ALP-UNI-8d415491-6,Mpro-P0122,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0122_0B_seqres_chainB_ALP-UNI-8d415491-6_ligand_9.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.18000000715255737,-5.513247,6.065606688701955
ALP-UNI-8d415491-6_Mpro-P1812_0A_3,ALP-UNI-8d415491-6,Mpro-P1812,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1812_0A_seqres_chainA_ALP-UNI-8d415491-6_ligand_3.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.91,19.479948,4.697869809978072
ALP-UNI-8d415491-6_Mpro-P0060_0B_4,ALP-UNI-8d415491-6,Mpro-P0060,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0060_0B_seqres_chainB_ALP-UNI-8d415491-6_ligand_4.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.85,-6.005087,4.792828489946201
ALP-UNI-8d415491-6_Mpro-P0171_0A_1,ALP-UNI-8d415491-6,Mpro-P0171,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0171_0A_seqres_chainA_ALP-UNI-8d415491-6_ligand_1.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.85,-5.084010,4.659197713769889
ALP-UNI-8d415491-6_Mpro-P0872_0A_-1,ALP-UNI-8d415491-6,Mpro-P0872,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0872_0A_seqres_chainA_ALP-UNI-8d415491-6_ligand.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.85,-1.029034,4.724458643280548
ALP-UNI-8d415491-6_Mpro-P0091_0A_8,ALP-UNI-8d415491-6,Mpro-P0091,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0091_0A_seqres_chainA_ALP-UNI-8d415491-6_ligand_8.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.23999999463558197,19.136763,6.998403818732313
ALP-UNI-8d415491-6_Mpro-P0033_0A_5,ALP-UNI-8d415491-6,Mpro-P0033,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0033_0A_seqres_chainA_ALP-UNI-8d415491-6_ligand_5.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.85,-4.521158,4.81965136002066
ALP-UNI-8d415491-6_Mpro-P0148_0B_0,ALP-UNI-8d415491-6,Mpro-P0148,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0148_0B_seqres_chainB_ALP-UNI-8d415491-6_ligand_0.sdf,Mpro-P0872_0A/Mpro-P0872_0A.sdf,0.78,-4.374699,4.802600563593811
ALP-UNI-8e43a71e-8_Mpro-P0238_0A_-1,ALP-UNI-8e43a71e-8,Mpro-P0238,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0238_0A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.8200000000000001,0.133722,6.244485712095591
ALP-UNI-8e43a71e-8_Mpro-P0097_0A_5,ALP-UNI-8e43a71e-8,Mpro-P0097,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0097_0A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand_5.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.72,340282346638528859811704183484516925440.000000,29.44489973507345
ALP-UNI-8e43a71e-8_Mpro-P0151_0B_9,ALP-UNI-8e43a71e-8,Mpro-P0151,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0151_0B_seqres_chainB_ALP-UNI-8e43a71e-8_ligand_9.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.5,340282346638528859811704183484516925440.000000,6.281900301209191
ALP-UNI-8e43a71e-8_Mpro-P0772_0A_1,ALP-UNI-8e43a71e-8,Mpro-P0772,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0772_0A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand_1.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.78,340282346638528859811704183484516925440.000000,6.494401680397072
ALP-UNI-8e43a71e-8_Mpro-P0805_0A_4,ALP-UNI-8e43a71e-8,Mpro-P0805,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0805_0A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand_4.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.78,340282346638528859811704183484516925440.000000,6.34354796605744
ALP-UNI-8e43a71e-8_Mpro-P0188_0A_6,ALP-UNI-8e43a71e-8,Mpro-P0188,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0188_0A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand_6.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.78,27.869696,6.279000154460592
ALP-UNI-8e43a71e-8_Mpro-P0904_0B_2,ALP-UNI-8e43a71e-8,Mpro-P0904,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0904_0B_seqres_chainB_ALP-UNI-8e43a71e-8_ligand_2.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.79,-10.220956,6.326724623962264
ALP-UNI-8e43a71e-8_Mpro-P0743_0A_0,ALP-UNI-8e43a71e-8,Mpro-P0743,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0743_0A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand_0.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.78,-9.406146,6.268773644015177
ALP-UNI-8e43a71e-8_Mpro-P0904_0A_2,ALP-UNI-8e43a71e-8,Mpro-P0904,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0904_0A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand_2.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.79,29.899960,6.262477975647414
ALP-UNI-8e43a71e-8_Mpro-P0845_0A_7,ALP-UNI-8e43a71e-8,Mpro-P0845,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand_7.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.41999998688697815,340282346638528859811704183484516925440.000000,6.571934070439547
ALP-UNI-8e43a71e-8_Mpro-P0151_0A_9,ALP-UNI-8e43a71e-8,Mpro-P0151,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0151_0A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand_9.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.78,30.584017,6.28437559037712
ALP-UNI-8e43a71e-8_Mpro-P0097_1A_5,ALP-UNI-8e43a71e-8,Mpro-P0097,1A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0097_1A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand_5.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.72,340282346638528859811704183484516925440.000000,29.44489973507345
ALP-UNI-8e43a71e-8_Mpro-P0642_0A_3,ALP-UNI-8e43a71e-8,Mpro-P0642,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0642_0A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand_3.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.85,-9.835342,6.099929555021705
ALP-UNI-8e43a71e-8_Mpro-P0845_0B_7,ALP-UNI-8e43a71e-8,Mpro-P0845,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0B_seqres_chainB_ALP-UNI-8e43a71e-8_ligand_7.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.41999998688697815,340282346638528859811704183484516925440.000000,6.526310895578976
ALP-UNI-8e43a71e-8_Mpro-P0154_0A_8,ALP-UNI-8e43a71e-8,Mpro-P0154,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0A_seqres_chainA_ALP-UNI-8e43a71e-8_ligand_8.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.41999998688697815,28.418291,6.293464710574335
ALP-UNI-8e43a71e-8_Mpro-P0154_0B_8,ALP-UNI-8e43a71e-8,Mpro-P0154,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0B_seqres_chainB_ALP-UNI-8e43a71e-8_ligand_8.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.5,-4.273857,6.29108053783369
ALP-UNI-8e43a71e-8_Mpro-P0188_0B_6,ALP-UNI-8e43a71e-8,Mpro-P0188,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0188_0B_seqres_chainB_ALP-UNI-8e43a71e-8_ligand_6.sdf,Mpro-P0238_0A/Mpro-P0238_0A.sdf,0.78,-3.326584,6.244151765898724
BEN-BAS-c2bc0d80-6_Mpro-P2607_0A_7,BEN-BAS-c2bc0d80-6,Mpro-P2607,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2607_0A_seqres_chainA_BEN-BAS-c2bc0d80-6_ligand_7.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.79,20.951773,4.012020573437078
BEN-BAS-c2bc0d80-6_Mpro-P2730_0B_3,BEN-BAS-c2bc0d80-6,Mpro-P2730,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2730_0B_seqres_chainB_BEN-BAS-c2bc0d80-6_ligand_3.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.79,-9.020153,3.966420603913827
BEN-BAS-c2bc0d80-6_Mpro-P2263_0A_9,BEN-BAS-c2bc0d80-6,Mpro-P2263,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2263_0A_seqres_chainA_BEN-BAS-c2bc0d80-6_ligand_9.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.72,-8.901273,3.9780798361287886
BEN-BAS-c2bc0d80-6_Mpro-P1800_0A_0,BEN-BAS-c2bc0d80-6,Mpro-P1800,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1800_0A_seqres_chainA_BEN-BAS-c2bc0d80-6_ligand_0.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.99,19.588829,3.9613885689981574
BEN-BAS-c2bc0d80-6_Mpro-P2730_0A_3,BEN-BAS-c2bc0d80-6,Mpro-P2730,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2730_0A_seqres_chainA_BEN-BAS-c2bc0d80-6_ligand_3.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.79,22.041674,3.9860387024534574
BEN-BAS-c2bc0d80-6_Mpro-P0816_0B_5,BEN-BAS-c2bc0d80-6,Mpro-P0816,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0816_0B_seqres_chainB_BEN-BAS-c2bc0d80-6_ligand_5.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.79,-7.518121,4.013526213285168
BEN-BAS-c2bc0d80-6_Mpro-P2113_0A_2,BEN-BAS-c2bc0d80-6,Mpro-P2113,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2113_0A_seqres_chainA_BEN-BAS-c2bc0d80-6_ligand_2.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.79,22.207098,3.9468313743511683
BEN-BAS-c2bc0d80-6_Mpro-P0207_0A_-1,BEN-BAS-c2bc0d80-6,Mpro-P0207,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0207_0A_seqres_chainA_BEN-BAS-c2bc0d80-6_ligand.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.99,20.046747,3.970294635057137
BEN-BAS-c2bc0d80-6_Mpro-P2197_0B_1,BEN-BAS-c2bc0d80-6,Mpro-P2197,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2197_0B_seqres_chainB_BEN-BAS-c2bc0d80-6_ligand_1.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.9500000000000001,-9.426821,4.000539879438372
BEN-BAS-c2bc0d80-6_Mpro-P2113_0B_2,BEN-BAS-c2bc0d80-6,Mpro-P2113,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2113_0B_seqres_chainB_BEN-BAS-c2bc0d80-6_ligand_2.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.79,-9.267409,3.9784913744855963
BEN-BAS-c2bc0d80-6_Mpro-P1800_0B_0,BEN-BAS-c2bc0d80-6,Mpro-P1800,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1800_0B_seqres_chainB_BEN-BAS-c2bc0d80-6_ligand_0.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.99,-9.644621,3.97753445704135
BEN-BAS-c2bc0d80-6_Mpro-P2660_0A_6,BEN-BAS-c2bc0d80-6,Mpro-P2660,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2660_0A_seqres_chainA_BEN-BAS-c2bc0d80-6_ligand_6.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.79,22.169806,4.001814090167864
BEN-BAS-c2bc0d80-6_Mpro-P0816_0A_5,BEN-BAS-c2bc0d80-6,Mpro-P0816,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0816_0A_seqres_chainA_BEN-BAS-c2bc0d80-6_ligand_5.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.9,20.664312,4.001894202682778
BEN-BAS-c2bc0d80-6_Mpro-P2197_0A_1,BEN-BAS-c2bc0d80-6,Mpro-P2197,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2197_0A_seqres_chainA_BEN-BAS-c2bc0d80-6_ligand_1.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.9500000000000001,19.785896,3.9973845361911837
BEN-BAS-c2bc0d80-6_Mpro-P2222_0A_8,BEN-BAS-c2bc0d80-6,Mpro-P2222,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2222_0A_seqres_chainA_BEN-BAS-c2bc0d80-6_ligand_8.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.79,22.145081,3.9739069396312217
BEN-BAS-c2bc0d80-6_Mpro-P0793_0A_4,BEN-BAS-c2bc0d80-6,Mpro-P0793,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0793_0A_seqres_chainA_BEN-BAS-c2bc0d80-6_ligand_4.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.9,20.565308,4.001300632354958
BEN-BAS-c2bc0d80-6_Mpro-P0207_0B_-1,BEN-BAS-c2bc0d80-6,Mpro-P0207,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0207_0B_seqres_chainB_BEN-BAS-c2bc0d80-6_ligand.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.99,-10.523598,3.963204270730621
BEN-BAS-c2bc0d80-6_Mpro-P2222_0B_8,BEN-BAS-c2bc0d80-6,Mpro-P2222,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2222_0B_seqres_chainB_BEN-BAS-c2bc0d80-6_ligand_8.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.79,-8.457328,3.9763051211165092
BEN-BAS-c2bc0d80-6_Mpro-P2607_0B_7,BEN-BAS-c2bc0d80-6,Mpro-P2607,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2607_0B_seqres_chainB_BEN-BAS-c2bc0d80-6_ligand_7.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.79,-9.100342,3.980871858729002
BEN-BAS-c2bc0d80-6_Mpro-P2660_0B_6,BEN-BAS-c2bc0d80-6,Mpro-P2660,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2660_0B_seqres_chainB_BEN-BAS-c2bc0d80-6_ligand_6.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.79,-9.951834,3.9984392325005844
BEN-BAS-c2bc0d80-6_Mpro-P0793_0B_4,BEN-BAS-c2bc0d80-6,Mpro-P0793,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0793_0B_seqres_chainB_BEN-BAS-c2bc0d80-6_ligand_4.sdf,Mpro-P0207_0B/Mpro-P0207_0B.sdf,0.9,-8.983290,3.98504028556805
BEN-BAS-c2bc0d80-7_Mpro-P0022_0B_0,BEN-BAS-c2bc0d80-7,Mpro-P0022,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0022_0B_seqres_chainB_BEN-BAS-c2bc0d80-7_ligand_0.sdf,Mpro-P0765_0A/Mpro-P0765_0A.sdf,0.9500000000000001,-10.144457,4.552047597242973
BEN-BAS-c2bc0d80-7_Mpro-P2197_0A_3,BEN-BAS-c2bc0d80-7,Mpro-P2197,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2197_0A_seqres_chainA_BEN-BAS-c2bc0d80-7_ligand_3.sdf,Mpro-P0765_0A/Mpro-P0765_0A.sdf,0.9400000000000001,20.622868,4.582901460358746
BEN-BAS-c2bc0d80-7_Mpro-P0143_0B_1,BEN-BAS-c2bc0d80-7,Mpro-P0143,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0143_0B_seqres_chainB_BEN-BAS-c2bc0d80-7_ligand_1.sdf,Mpro-P0765_0A/Mpro-P0765_0A.sdf,0.9500000000000001,-10.163383,4.571947469979593
