Complex_ID,Compound_ID,Crystal_ID,Chain_ID,MCSS_Rank,SDF_Filename,Reference_SDF,POSIT,Chemgauss4,RMSD
JAN-GHE-5a013bed-2_Mpro-P2210_0B_9,JAN-GHE-5a013bed-2,Mpro-P2210,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0B_seqres_chainB_JAN-GHE-5a013bed-2_ligand_9_9.sdf,Mpro-P2001_0B/Mpro-P2001_0B.sdf,0.5,-8.087496,-1.0
JAN-GHE-5a013bed-2_Mpro-P2210_0A_9,JAN-GHE-5a013bed-2,Mpro-P2210,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0A_seqres_chainA_JAN-GHE-5a013bed-2_ligand_9_9.sdf,Mpro-P2001_0B/Mpro-P2001_0B.sdf,0.5,15.693363,-1.0
JAN-GHE-5a013bed-2_Mpro-P0764_0A_4,JAN-GHE-5a013bed-2,Mpro-P0764,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0A_seqres_chainA_JAN-GHE-5a013bed-2_ligand_4_4.sdf,Mpro-P2001_0B/Mpro-P2001_0B.sdf,0.009999999776482582,-6.004543,5.683086443320295
JAN-GHE-5a013bed-2_Mpro-P2005_0A_1,JAN-GHE-5a013bed-2,Mpro-P2005,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2005_0A_seqres_chainA_JAN-GHE-5a013bed-2_ligand_1.sdf,Mpro-P2001_0B/Mpro-P2001_0B.sdf,0.91,-7.793867,-1.0
JAN-GHE-5a013bed-2_Mpro-P2011_0A_0,JAN-GHE-5a013bed-2,Mpro-P2011,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2011_0A_seqres_chainA_JAN-GHE-5a013bed-2_ligand_0_0.sdf,Mpro-P2001_0B/Mpro-P2001_0B.sdf,0.72,-7.626971,0.5405044736658553
JAN-GHE-5a013bed-2_Mpro-P0906_0B_3,JAN-GHE-5a013bed-2,Mpro-P0906,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0906_0B_seqres_chainB_JAN-GHE-5a013bed-2_ligand_3_3.sdf,Mpro-P2001_0B/Mpro-P2001_0B.sdf,0.5,-7.360496,-1.0
JAN-GHE-5a013bed-2_Mpro-P0394_0A_5,JAN-GHE-5a013bed-2,Mpro-P0394,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0394_0A_seqres_chainA_JAN-GHE-5a013bed-2_ligand_5_5.sdf,Mpro-P2001_0B/Mpro-P2001_0B.sdf,0.18000000715255737,-7.974599,-1.0
JAN-GHE-5a013bed-2_Mpro-P2028_1B_2,JAN-GHE-5a013bed-2,Mpro-P2028,1B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1B_seqres_chainB_JAN-GHE-5a013bed-2_ligand_2.sdf,Mpro-P2001_0B/Mpro-P2001_0B.sdf,0.42,-8.476074,-1.0
JAN-GHE-5a013bed-2_Mpro-P2028_0B_2,JAN-GHE-5a013bed-2,Mpro-P2028,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0B_seqres_chainB_JAN-GHE-5a013bed-2_ligand_2_2.sdf,Mpro-P2001_0B/Mpro-P2001_0B.sdf,0.42,-8.476074,-1.0
JAN-GHE-5a013bed-2_Mpro-P2028_1B_2,JAN-GHE-5a013bed-2,Mpro-P2028,1B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1B_seqres_chainB_JAN-GHE-5a013bed-2_ligand_2_2.sdf,Mpro-P2001_0B/Mpro-P2001_0B.sdf,0.33000001311302185,-9.859861,1.754620315005198
JIN-POS-6dc588a4-6_Mpro-P0764_0B_2,JIN-POS-6dc588a4-6,Mpro-P0764,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0B_seqres_chainB_JIN-POS-6dc588a4-6_ligand_2.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.18000000715255737,-6.628893,-1.0
JIN-POS-6dc588a4-6_Mpro-P2218_0A_9,JIN-POS-6dc588a4-6,Mpro-P2218,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2218_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_9_9.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.79,-7.351943,-1.0
JIN-POS-6dc588a4-6_Mpro-P2210_0B_7,JIN-POS-6dc588a4-6,Mpro-P2210,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0B_seqres_chainB_JIN-POS-6dc588a4-6_ligand_7.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.5,-5.500186,-1.0
JIN-POS-6dc588a4-6_Mpro-P0394_0A_3,JIN-POS-6dc588a4-6,Mpro-P0394,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0394_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_3_3.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.23999999463558197,-7.662175,7.840927779417684
JIN-POS-6dc588a4-6_Mpro-P2141_0A_6,JIN-POS-6dc588a4-6,Mpro-P2141,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2141_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_6.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.18000000715255737,-4.955045,-1.0
JIN-POS-6dc588a4-6_Mpro-P2028_0A_1,JIN-POS-6dc588a4-6,Mpro-P2028,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_1.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.23999999463558197,14.532880,-1.0
JIN-POS-6dc588a4-6_Mpro-P2210_0B_7,JIN-POS-6dc588a4-6,Mpro-P2210,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0B_seqres_chainB_JIN-POS-6dc588a4-6_ligand_7_7.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.23999999463558197,-6.412567,7.280637978258762
JIN-POS-6dc588a4-6_Mpro-P2205_0A_8,JIN-POS-6dc588a4-6,Mpro-P2205,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2205_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_8_8.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.23999999463558197,-8.525915,7.541664450644845
JIN-POS-6dc588a4-6_Mpro-P2028_0B_1,JIN-POS-6dc588a4-6,Mpro-P2028,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0B_seqres_chainB_JIN-POS-6dc588a4-6_ligand_1_1.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.18000000715255737,-6.765514,-1.0
JIN-POS-6dc588a4-6_Mpro-P2205_0A_8,JIN-POS-6dc588a4-6,Mpro-P2205,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2205_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_8.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.5,-4.716567,-1.0
JIN-POS-6dc588a4-6_Mpro-P0394_0A_3,JIN-POS-6dc588a4-6,Mpro-P0394,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0394_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_3.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.18000000715255737,-7.593665,-1.0
JIN-POS-6dc588a4-6_Mpro-P0906_0A_-1,JIN-POS-6dc588a4-6,Mpro-P0906,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0906_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.91,17.610834,-1.0
JIN-POS-6dc588a4-6_Mpro-P2028_1B_1,JIN-POS-6dc588a4-6,Mpro-P2028,1B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1B_seqres_chainB_JIN-POS-6dc588a4-6_ligand_1.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.18000000715255737,-6.765514,-1.0
JIN-POS-6dc588a4-6_Mpro-P2005_0A_0,JIN-POS-6dc588a4-6,Mpro-P2005,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2005_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_0_0.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.79,-4.822639,-1.0
JIN-POS-6dc588a4-6_Mpro-P0764_0A_2,JIN-POS-6dc588a4-6,Mpro-P0764,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_2_2.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.23999999463558197,14.081965,-1.0
JIN-POS-6dc588a4-6_Mpro-P2210_0A_7,JIN-POS-6dc588a4-6,Mpro-P2210,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_7.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.72,17.754114,-1.0
JIN-POS-6dc588a4-6_Mpro-P2028_0A_1,JIN-POS-6dc588a4-6,Mpro-P2028,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_1_1.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.009999999776482582,-3.045630,7.113860439737912
JIN-POS-6dc588a4-6_Mpro-P2176_0A_5,JIN-POS-6dc588a4-6,Mpro-P2176,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2176_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_5_5.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.23999999463558197,-3.714937,-1.0
JIN-POS-6dc588a4-6_Mpro-P0764_0B_2,JIN-POS-6dc588a4-6,Mpro-P0764,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0B_seqres_chainB_JIN-POS-6dc588a4-6_ligand_2_2.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.23999999463558197,-6.733898,7.648227336844181
JIN-POS-6dc588a4-6_Mpro-P2210_0A_7,JIN-POS-6dc588a4-6,Mpro-P2210,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_7_7.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.009999999776482582,-4.461888,7.874429284419248
JIN-POS-6dc588a4-6_Mpro-P0098_0A_4,JIN-POS-6dc588a4-6,Mpro-P0098,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0098_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_4_4.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.72,18.830070,-1.0
JIN-POS-6dc588a4-6_Mpro-P2028_1A_1,JIN-POS-6dc588a4-6,Mpro-P2028,1A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_1_1.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.23999999463558197,14.532880,-1.0
JIN-POS-6dc588a4-6_Mpro-P2141_0A_6,JIN-POS-6dc588a4-6,Mpro-P2141,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2141_0A_seqres_chainA_JIN-POS-6dc588a4-6_ligand_6_6.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.23999999463558197,-7.995240,7.761729117087169
JIN-POS-6dc588a4-6_Mpro-P2028_1B_1,JIN-POS-6dc588a4-6,Mpro-P2028,1B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1B_seqres_chainB_JIN-POS-6dc588a4-6_ligand_1_1.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.23999999463558197,-8.219178,3.7842436427972466
JIN-POS-6dc588a4-6_Mpro-P0906_0B_-1,JIN-POS-6dc588a4-6,Mpro-P0906,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0906_0B_seqres_chainB_JIN-POS-6dc588a4-6_ligand.sdf,Mpro-P0906_0B/Mpro-P0906_0B.sdf,0.91,-7.252100,-1.0
KAD-UNI-80f122c8-2_Mpro-P0097_0A_5,KAD-UNI-80f122c8-2,Mpro-P0097,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0097_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_5_5.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.33000001311302185,-2.658544,29.546224634665595
KAD-UNI-80f122c8-2_Mpro-P0904_0A_2,KAD-UNI-80f122c8-2,Mpro-P0904,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0904_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_2_2.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.85,30.500860,-1.0
KAD-UNI-80f122c8-2_Mpro-P0154_0B_8,KAD-UNI-80f122c8-2,Mpro-P0154,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0B_seqres_chainB_KAD-UNI-80f122c8-2_ligand_8.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.5,-5.727237,-1.0
KAD-UNI-80f122c8-2_Mpro-P0845_0B_7,KAD-UNI-80f122c8-2,Mpro-P0845,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0B_seqres_chainB_KAD-UNI-80f122c8-2_ligand_7_7.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.33000001311302185,-2.071527,-1.0
KAD-UNI-80f122c8-2_Mpro-P0151_0A_9,KAD-UNI-80f122c8-2,Mpro-P0151,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0151_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_9.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.5,31.053246,-1.0
KAD-UNI-80f122c8-2_Mpro-P0151_0B_9,KAD-UNI-80f122c8-2,Mpro-P0151,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0151_0B_seqres_chainB_KAD-UNI-80f122c8-2_ligand_9.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.5,-6.600119,-1.0
KAD-UNI-80f122c8-2_Mpro-P0097_0A_5,KAD-UNI-80f122c8-2,Mpro-P0097,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0097_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_5.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.41999998688697815,0.117213,-1.0
KAD-UNI-80f122c8-2_Mpro-P0188_0B_6,KAD-UNI-80f122c8-2,Mpro-P0188,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0188_0B_seqres_chainB_KAD-UNI-80f122c8-2_ligand_6_6.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.5,-6.296768,-1.0
KAD-UNI-80f122c8-2_Mpro-P0743_0A_-1,KAD-UNI-80f122c8-2,Mpro-P0743,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0743_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.89,-8.828667,-1.0
KAD-UNI-80f122c8-2_Mpro-P0805_0A_3,KAD-UNI-80f122c8-2,Mpro-P0805,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0805_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_3_3.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.72,-5.069051,1.8314912231458391
KAD-UNI-80f122c8-2_Mpro-P0151_0B_9,KAD-UNI-80f122c8-2,Mpro-P0151,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0151_0B_seqres_chainB_KAD-UNI-80f122c8-2_ligand_9_9.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.33000001311302185,-5.835262,1.5598315953376773
KAD-UNI-80f122c8-2_Mpro-P0642_0A_4,KAD-UNI-80f122c8-2,Mpro-P0642,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0642_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_4_4.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.72,-4.570036,2.086297462166709
KAD-UNI-80f122c8-2_Mpro-P0151_0A_9,KAD-UNI-80f122c8-2,Mpro-P0151,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0151_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_9_9.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.009999999776482582,2.707761,7.334610957702561
KAD-UNI-80f122c8-2_Mpro-P0238_0A_1,KAD-UNI-80f122c8-2,Mpro-P0238,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0238_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_1_1.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.5,-8.064404,-1.0
KAD-UNI-80f122c8-2_Mpro-P0845_0A_7,KAD-UNI-80f122c8-2,Mpro-P0845,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_7_7.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.5,33.740845,-1.0
KAD-UNI-80f122c8-2_Mpro-P0097_1A_5,KAD-UNI-80f122c8-2,Mpro-P0097,1A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0097_1A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_5.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.41999998688697815,0.117213,-1.0
KAD-UNI-80f122c8-2_Mpro-P0188_0A_6,KAD-UNI-80f122c8-2,Mpro-P0188,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0188_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_6_6.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.78,340282346638528859811704183484516925440.000000,-1.0
KAD-UNI-80f122c8-2_Mpro-P0642_0A_4,KAD-UNI-80f122c8-2,Mpro-P0642,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0642_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_4.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.8200000000000001,-10.503436,-1.0
KAD-UNI-80f122c8-2_Mpro-P0154_0A_8,KAD-UNI-80f122c8-2,Mpro-P0154,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_8_8.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.41999998688697815,32.635902,-1.0
KAD-UNI-80f122c8-2_Mpro-P0805_0A_3,KAD-UNI-80f122c8-2,Mpro-P0805,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0805_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_3.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.85,-11.263498,-1.0
KAD-UNI-80f122c8-2_Mpro-P0772_0A_0,KAD-UNI-80f122c8-2,Mpro-P0772,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0772_0A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_0_0.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.85,-10.301997,-1.0
KAD-UNI-80f122c8-2_Mpro-P0904_0B_2,KAD-UNI-80f122c8-2,Mpro-P0904,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0904_0B_seqres_chainB_KAD-UNI-80f122c8-2_ligand_2.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.85,-8.993561,-1.0
KAD-UNI-80f122c8-2_Mpro-P0154_0B_8,KAD-UNI-80f122c8-2,Mpro-P0154,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0B_seqres_chainB_KAD-UNI-80f122c8-2_ligand_8_8.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.5,-2.615105,2.3424721440347707
KAD-UNI-80f122c8-2_Mpro-P0904_0B_2,KAD-UNI-80f122c8-2,Mpro-P0904,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0904_0B_seqres_chainB_KAD-UNI-80f122c8-2_ligand_2_2.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.72,-3.787506,1.9400225902683268
KAD-UNI-80f122c8-2_Mpro-P0097_1A_5,KAD-UNI-80f122c8-2,Mpro-P0097,1A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0097_1A_seqres_chainA_KAD-UNI-80f122c8-2_ligand_5_5.sdf,Mpro-P0743_0A/Mpro-P0743_0A.sdf,0.33000001311302185,-2.658544,29.546224634665595
LON-WEI-9739a092-6_Mpro-P2210_0A_6,LON-WEI-9739a092-6,Mpro-P2210,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_6.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.23999999463558197,22.980843,-1.0
LON-WEI-9739a092-6_Mpro-P2028_1A_2,LON-WEI-9739a092-6,Mpro-P2028,1A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1A_seqres_chainA_LON-WEI-9739a092-6_ligand_2.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.23999999463558197,20.951103,-1.0
LON-WEI-9739a092-6_Mpro-P2005_0A_1,LON-WEI-9739a092-6,Mpro-P2005,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2005_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_1_1.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.23999999463558197,-6.697233,7.916432416584285
LON-WEI-9739a092-6_Mpro-P2028_0A_2,LON-WEI-9739a092-6,Mpro-P2028,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_2_2.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.009999999776482582,-0.062283,7.661927239976136
LON-WEI-9739a092-6_Mpro-P2028_1B_2,LON-WEI-9739a092-6,Mpro-P2028,1B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1B_seqres_chainB_LON-WEI-9739a092-6_ligand_2.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.23999999463558197,-4.187940,-1.0
LON-WEI-9739a092-6_Mpro-P0764_0A_-1,LON-WEI-9739a092-6,Mpro-P0764,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0A_seqres_chainA_LON-WEI-9739a092-6_ligand.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.89,28.301003,-1.0
LON-WEI-9739a092-6_Mpro-P2185_0A_9,LON-WEI-9739a092-6,Mpro-P2185,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2185_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_9_9.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.18000000715255737,21.725605,-1.0
LON-WEI-9739a092-6_Mpro-P2141_0A_5,LON-WEI-9739a092-6,Mpro-P2141,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2141_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_5.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.23999999463558197,-9.488392,-1.0
LON-WEI-9739a092-6_Mpro-P2210_0B_6,LON-WEI-9739a092-6,Mpro-P2210,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0B_seqres_chainB_LON-WEI-9739a092-6_ligand_6_6.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.23999999463558197,-7.927534,9.468901463805567
LON-WEI-9739a092-6_Mpro-P0098_0A_3,LON-WEI-9739a092-6,Mpro-P0098,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0098_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_3_3.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.41999998688697815,340282346638528859811704183484516925440.000000,-1.0
LON-WEI-9739a092-6_Mpro-P2205_0A_7,LON-WEI-9739a092-6,Mpro-P2205,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2205_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_7.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.33000001311302185,-2.468951,-1.0
LON-WEI-9739a092-6_Mpro-P0394_0A_0,LON-WEI-9739a092-6,Mpro-P0394,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0394_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_0_0.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.79,-10.710902,-1.0
LON-WEI-9739a092-6_Mpro-P2028_0A_2,LON-WEI-9739a092-6,Mpro-P2028,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_2.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.23999999463558197,20.951103,-1.0
LON-WEI-9739a092-6_Mpro-P0764_0B_-1,LON-WEI-9739a092-6,Mpro-P0764,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0B_seqres_chainB_LON-WEI-9739a092-6_ligand.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.99,-10.005197,-1.0
LON-WEI-9739a092-6_Mpro-P2141_0A_5,LON-WEI-9739a092-6,Mpro-P2141,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2141_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_5_5.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.23000000417232513,-3.631777,8.467435039104073
LON-WEI-9739a092-6_Mpro-P2205_0A_7,LON-WEI-9739a092-6,Mpro-P2205,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2205_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_7_7.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.33000001311302185,-0.526200,7.71454167443794
LON-WEI-9739a092-6_Mpro-P2185_0B_9,LON-WEI-9739a092-6,Mpro-P2185,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2185_0B_seqres_chainB_LON-WEI-9739a092-6_ligand_9.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.18000000715255737,-5.214161,-1.0
LON-WEI-9739a092-6_Mpro-P2028_1A_2,LON-WEI-9739a092-6,Mpro-P2028,1A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1A_seqres_chainA_LON-WEI-9739a092-6_ligand_2_2.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.009999999776482582,-0.062283,7.661927239976136
LON-WEI-9739a092-6_Mpro-P2218_0A_8,LON-WEI-9739a092-6,Mpro-P2218,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2218_0A_seqres_chainA_LON-WEI-9739a092-6_ligand_8_8.sdf,Mpro-P0764_0B/Mpro-P0764_0B.sdf,0.18000000715255737,-2.525212,-1.0
