Complex_ID,Compound_ID,Crystal_ID,Chain_ID,MCSS_Rank,SDF_Filename,Reference_SDF,POSIT,Chemgauss4,RMSD
EDJ-MED-43f8f7d6-6_Mpro-P2074_0B_6,EDJ-MED-43f8f7d6-6,Mpro-P2074,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2074_0B_seqres_chainB_EDJ-MED-43f8f7d6-6_ligand_6.sdf,Mpro-P2256_0A/Mpro-P2256_0A.sdf,0.5,-3.841316,0.9751693982983498
EDJ-MED-43f8f7d6-6_Mpro-P1835_0A_2,EDJ-MED-43f8f7d6-6,Mpro-P1835,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1835_0A_seqres_chainA_EDJ-MED-43f8f7d6-6_ligand_2.sdf,Mpro-P2256_0A/Mpro-P2256_0A.sdf,0.72,27.772364,1.3777385397171213
EDJ-MED-4fff0a85-1_Mpro-P2295_0A_2,EDJ-MED-4fff0a85-1,Mpro-P2295,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0A_seqres_chainA_EDJ-MED-4fff0a85-1_ligand_2.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.5,28.001539,2.1868442871215534
EDJ-MED-4fff0a85-1_Mpro-P1983_0A_0,EDJ-MED-4fff0a85-1,Mpro-P1983,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1983_0A_seqres_chainA_EDJ-MED-4fff0a85-1_ligand_0.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.79,25.823435,0.9909023019526492
EDJ-MED-4fff0a85-1_Mpro-P2215_0A_3,EDJ-MED-4fff0a85-1,Mpro-P2215,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2215_0A_seqres_chainA_EDJ-MED-4fff0a85-1_ligand_3.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.72,-7.891336,0.9306423523671198
EDJ-MED-4fff0a85-1_Mpro-P2017_0B_4,EDJ-MED-4fff0a85-1,Mpro-P2017,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0B_seqres_chainB_EDJ-MED-4fff0a85-1_ligand_4.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.72,-5.756031,0.9592854969063837
EDJ-MED-4fff0a85-1_Mpro-P1788_0A_5,EDJ-MED-4fff0a85-1,Mpro-P1788,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1788_0A_seqres_chainA_EDJ-MED-4fff0a85-1_ligand_5.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.72,26.081408,1.0040081680691884
EDJ-MED-4fff0a85-1_Mpro-P1988_0B_-1,EDJ-MED-4fff0a85-1,Mpro-P1988,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1988_0B_seqres_chainB_EDJ-MED-4fff0a85-1_ligand.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.85,-6.551683,0.8525789732633521
EDJ-MED-4fff0a85-1_Mpro-P1638_0B_7,EDJ-MED-4fff0a85-1,Mpro-P1638,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0B_seqres_chainB_EDJ-MED-4fff0a85-1_ligand_7.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.33000001311302185,-5.399642,2.3026937187319416
EDJ-MED-4fff0a85-1_Mpro-P1623_0A_8,EDJ-MED-4fff0a85-1,Mpro-P1623,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1623_0A_seqres_chainA_EDJ-MED-4fff0a85-1_ligand_8.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.23999999463558197,21.790161,2.676423735176312
EDJ-MED-4fff0a85-1_Mpro-P1988_0A_-1,EDJ-MED-4fff0a85-1,Mpro-P1988,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1988_0A_seqres_chainA_EDJ-MED-4fff0a85-1_ligand.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.85,26.445028,0.4736223879607153
EDJ-MED-4fff0a85-1_Mpro-P1638_0A_7,EDJ-MED-4fff0a85-1,Mpro-P1638,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0A_seqres_chainA_EDJ-MED-4fff0a85-1_ligand_7.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.23999999463558197,22.014626,7.2608918187544305
EDJ-MED-4fff0a85-1_Mpro-P1986_0A_1,EDJ-MED-4fff0a85-1,Mpro-P1986,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0A_seqres_chainA_EDJ-MED-4fff0a85-1_ligand_1.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.72,26.804655,0.8707607075488786
EDJ-MED-4fff0a85-1_Mpro-P1788_0B_5,EDJ-MED-4fff0a85-1,Mpro-P1788,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1788_0B_seqres_chainB_EDJ-MED-4fff0a85-1_ligand_5.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.72,-3.579616,2.024164625518631
EDJ-MED-4fff0a85-1_Mpro-P1983_0B_0,EDJ-MED-4fff0a85-1,Mpro-P1983,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1983_0B_seqres_chainB_EDJ-MED-4fff0a85-1_ligand_0.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.72,-4.795469,1.4161377121977725
EDJ-MED-4fff0a85-1_Mpro-P1624_0A_6,EDJ-MED-4fff0a85-1,Mpro-P1624,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0A_seqres_chainA_EDJ-MED-4fff0a85-1_ligand_6.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.23999999463558197,20.600138,2.410995677931216
EDJ-MED-4fff0a85-1_Mpro-P1062_0A_9,EDJ-MED-4fff0a85-1,Mpro-P1062,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1062_0A_seqres_chainA_EDJ-MED-4fff0a85-1_ligand_9.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.23999999463558197,22.392298,7.361533112291173
EDJ-MED-4fff0a85-1_Mpro-P2295_0B_2,EDJ-MED-4fff0a85-1,Mpro-P2295,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0B_seqres_chainB_EDJ-MED-4fff0a85-1_ligand_2.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.41999998688697815,-0.956804,2.1820572460599905
EDJ-MED-4fff0a85-1_Mpro-P1624_0B_6,EDJ-MED-4fff0a85-1,Mpro-P1624,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0B_seqres_chainB_EDJ-MED-4fff0a85-1_ligand_6.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.33000001311302185,-5.276410,1.5349935675554738
EDJ-MED-4fff0a85-1_Mpro-P1986_0B_1,EDJ-MED-4fff0a85-1,Mpro-P1986,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0B_seqres_chainB_EDJ-MED-4fff0a85-1_ligand_1.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.72,-6.364077,1.0460547695438847
EDJ-MED-4fff0a85-1_Mpro-P1623_0B_8,EDJ-MED-4fff0a85-1,Mpro-P1623,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1623_0B_seqres_chainB_EDJ-MED-4fff0a85-1_ligand_8.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.41999998688697815,-8.049117,1.7289358384750462
EDJ-MED-4fff0a85-1_Mpro-P1062_0B_9,EDJ-MED-4fff0a85-1,Mpro-P1062,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1062_0B_seqres_chainB_EDJ-MED-4fff0a85-1_ligand_9.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.23999999463558197,-8.623296,4.695660400227166
EDJ-MED-4fff0a85-1_Mpro-P2017_0A_4,EDJ-MED-4fff0a85-1,Mpro-P2017,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0A_seqres_chainA_EDJ-MED-4fff0a85-1_ligand_4.sdf,Mpro-P1988_0A/Mpro-P1988_0A.sdf,0.5,26.529085,1.9326849663022945
EDJ-MED-4fff0a85-3_Mpro-P2215_0A_0,EDJ-MED-4fff0a85-3,Mpro-P2215,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2215_0A_seqres_chainA_EDJ-MED-4fff0a85-3_ligand_0.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.72,-7.128573,1.5902159218433294
EDJ-MED-4fff0a85-3_Mpro-P2295_0A_5,EDJ-MED-4fff0a85-3,Mpro-P2295,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0A_seqres_chainA_EDJ-MED-4fff0a85-3_ligand_5.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.5,28.040321,1.5360250901995858
EDJ-MED-4fff0a85-3_Mpro-P1623_0B_8,EDJ-MED-4fff0a85-3,Mpro-P1623,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1623_0B_seqres_chainB_EDJ-MED-4fff0a85-3_ligand_8.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.23999999463558197,-7.525429,6.529819247065006
EDJ-MED-4fff0a85-3_Mpro-P1638_0B_7,EDJ-MED-4fff0a85-3,Mpro-P1638,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0B_seqres_chainB_EDJ-MED-4fff0a85-3_ligand_7.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.23999999463558197,-8.352674,6.909641119396834
EDJ-MED-4fff0a85-3_Mpro-P1623_0A_8,EDJ-MED-4fff0a85-3,Mpro-P1623,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1623_0A_seqres_chainA_EDJ-MED-4fff0a85-3_ligand_8.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.18000000715255737,20.547821,6.756736298345884
EDJ-MED-4fff0a85-3_Mpro-P1788_0B_2,EDJ-MED-4fff0a85-3,Mpro-P1788,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1788_0B_seqres_chainB_EDJ-MED-4fff0a85-3_ligand_2.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.5,-3.815043,1.3961687216530911
EDJ-MED-4fff0a85-3_Mpro-P1983_0A_-1,EDJ-MED-4fff0a85-3,Mpro-P1983,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1983_0A_seqres_chainA_EDJ-MED-4fff0a85-3_ligand.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.78,26.265598,1.090010493488028
EDJ-MED-4fff0a85-3_Mpro-P1988_0B_3,EDJ-MED-4fff0a85-3,Mpro-P1988,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1988_0B_seqres_chainB_EDJ-MED-4fff0a85-3_ligand_3.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.72,-6.191903,1.3021590566059857
EDJ-MED-4fff0a85-3_Mpro-P1638_0A_7,EDJ-MED-4fff0a85-3,Mpro-P1638,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0A_seqres_chainA_EDJ-MED-4fff0a85-3_ligand_7.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.18000000715255737,21.919779,6.98335912549599
EDJ-MED-4fff0a85-3_Mpro-P2017_0A_1,EDJ-MED-4fff0a85-3,Mpro-P2017,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0A_seqres_chainA_EDJ-MED-4fff0a85-3_ligand_1.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.72,25.603453,1.40429157550409
EDJ-MED-4fff0a85-3_Mpro-P2017_0B_1,EDJ-MED-4fff0a85-3,Mpro-P2017,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0B_seqres_chainB_EDJ-MED-4fff0a85-3_ligand_1.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.72,-8.327967,1.2460362212112792
EDJ-MED-4fff0a85-3_Mpro-P1986_0B_4,EDJ-MED-4fff0a85-3,Mpro-P1986,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0B_seqres_chainB_EDJ-MED-4fff0a85-3_ligand_4.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.72,-4.458035,1.8607634970717404
EDJ-MED-4fff0a85-3_Mpro-P1062_0A_9,EDJ-MED-4fff0a85-3,Mpro-P1062,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1062_0A_seqres_chainA_EDJ-MED-4fff0a85-3_ligand_9.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.23999999463558197,22.136532,2.8777421702004053
EDJ-MED-4fff0a85-3_Mpro-P1788_0A_2,EDJ-MED-4fff0a85-3,Mpro-P1788,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1788_0A_seqres_chainA_EDJ-MED-4fff0a85-3_ligand_2.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.5,26.911282,1.482510210269542
EDJ-MED-4fff0a85-3_Mpro-P1062_0B_9,EDJ-MED-4fff0a85-3,Mpro-P1062,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1062_0B_seqres_chainB_EDJ-MED-4fff0a85-3_ligand_9.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.23999999463558197,-8.206143,4.371929942964922
EDJ-MED-4fff0a85-3_Mpro-P1624_0B_6,EDJ-MED-4fff0a85-3,Mpro-P1624,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0B_seqres_chainB_EDJ-MED-4fff0a85-3_ligand_6.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.23999999463558197,-9.422996,6.514993839413562
EDJ-MED-4fff0a85-3_Mpro-P1986_0A_4,EDJ-MED-4fff0a85-3,Mpro-P1986,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0A_seqres_chainA_EDJ-MED-4fff0a85-3_ligand_4.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.5,27.520832,1.5058886909669633
EDJ-MED-4fff0a85-3_Mpro-P2295_0B_5,EDJ-MED-4fff0a85-3,Mpro-P2295,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0B_seqres_chainB_EDJ-MED-4fff0a85-3_ligand_5.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.5,-3.222435,1.3688976096519219
EDJ-MED-4fff0a85-3_Mpro-P1624_0A_6,EDJ-MED-4fff0a85-3,Mpro-P1624,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0A_seqres_chainA_EDJ-MED-4fff0a85-3_ligand_6.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.18000000715255737,20.242424,6.762842989346602
EDJ-MED-4fff0a85-3_Mpro-P1988_0A_3,EDJ-MED-4fff0a85-3,Mpro-P1988,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1988_0A_seqres_chainA_EDJ-MED-4fff0a85-3_ligand_3.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.72,26.710903,1.5539012781481305
EDJ-MED-4fff0a85-3_Mpro-P1983_0B_-1,EDJ-MED-4fff0a85-3,Mpro-P1983,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1983_0B_seqres_chainB_EDJ-MED-4fff0a85-3_ligand.sdf,Mpro-P1983_0B/Mpro-P1983_0B.sdf,0.78,-6.231077,1.0657950450582923
EDJ-MED-611d11e7-4_Mpro-P1858_0A_0,EDJ-MED-611d11e7-4,Mpro-P1858,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1858_0A_seqres_chainA_EDJ-MED-611d11e7-4_ligand_0.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.79,-5.479094,0.7039713801257708
EDJ-MED-611d11e7-4_Mpro-P0978_0A_-1,EDJ-MED-611d11e7-4,Mpro-P0978,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0978_0A_seqres_chainA_EDJ-MED-611d11e7-4_ligand.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.79,22.842947,0.8332542402325479
EDJ-MED-611d11e7-4_Mpro-P0125_0B_8,EDJ-MED-611d11e7-4,Mpro-P0125,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0125_0B_seqres_chainB_EDJ-MED-611d11e7-4_ligand_8.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.72,-5.068399,2.489335288249211
EDJ-MED-611d11e7-4_Mpro-P1783_0A_4,EDJ-MED-611d11e7-4,Mpro-P1783,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1783_0A_seqres_chainA_EDJ-MED-611d11e7-4_ligand_4.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.23999999463558197,18.699440,3.7441589269181925
EDJ-MED-611d11e7-4_Mpro-P0978_0B_-1,EDJ-MED-611d11e7-4,Mpro-P0978,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0978_0B_seqres_chainB_EDJ-MED-611d11e7-4_ligand.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.72,-4.444854,1.039575422068696
EDJ-MED-611d11e7-4_Mpro-P0243_0B_5,EDJ-MED-611d11e7-4,Mpro-P0243,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0243_0B_seqres_chainB_EDJ-MED-611d11e7-4_ligand_5.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.79,-4.701202,2.577522976863009
EDJ-MED-611d11e7-4_Mpro-P1783_0B_4,EDJ-MED-611d11e7-4,Mpro-P1783,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1783_0B_seqres_chainB_EDJ-MED-611d11e7-4_ligand_4.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.23999999463558197,-8.520285,4.29634288734378
EDJ-MED-611d11e7-4_Mpro-P0160_0A_7,EDJ-MED-611d11e7-4,Mpro-P0160,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0160_0A_seqres_chainA_EDJ-MED-611d11e7-4_ligand_7.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.41999998688697815,-5.551967,1.9293142955143485
EDJ-MED-611d11e7-4_Mpro-P0157_0A_6,EDJ-MED-611d11e7-4,Mpro-P0157,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0157_0A_seqres_chainA_EDJ-MED-611d11e7-4_ligand_6.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.79,-5.158237,0.8416571851730481
EDJ-MED-611d11e7-4_Mpro-P0125_0A_8,EDJ-MED-611d11e7-4,Mpro-P0125,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0125_0A_seqres_chainA_EDJ-MED-611d11e7-4_ligand_8.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.72,23.119101,1.036216471523432
EDJ-MED-611d11e7-4_Mpro-P0602_0B_9,EDJ-MED-611d11e7-4,Mpro-P0602,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0602_0B_seqres_chainB_EDJ-MED-611d11e7-4_ligand_9.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.79,-5.412159,0.916970832540599
EDJ-MED-611d11e7-4_Mpro-P1661_0A_3,EDJ-MED-611d11e7-4,Mpro-P1661,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1661_0A_seqres_chainA_EDJ-MED-611d11e7-4_ligand_3.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.23999999463558197,17.823477,2.9546778762073105
EDJ-MED-611d11e7-4_Mpro-P0243_0A_5,EDJ-MED-611d11e7-4,Mpro-P0243,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0243_0A_seqres_chainA_EDJ-MED-611d11e7-4_ligand_5.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.79,22.877066,2.5717807043681744
EDJ-MED-611d11e7-4_Mpro-P0602_0A_9,EDJ-MED-611d11e7-4,Mpro-P0602,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0602_0A_seqres_chainA_EDJ-MED-611d11e7-4_ligand_9.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.72,22.218431,0.8450606075139095
EDJ-MED-611d11e7-4_Mpro-P0626_0A_1,EDJ-MED-611d11e7-4,Mpro-P0626,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0626_0A_seqres_chainA_EDJ-MED-611d11e7-4_ligand_1.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.72,-4.044302,0.9181548212815078
EDJ-MED-611d11e7-4_Mpro-P1661_0B_3,EDJ-MED-611d11e7-4,Mpro-P1661,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1661_0B_seqres_chainB_EDJ-MED-611d11e7-4_ligand_3.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.23999999463558197,-7.849777,4.116872958474359
EDJ-MED-611d11e7-4_Mpro-P0038_0A_2,EDJ-MED-611d11e7-4,Mpro-P0038,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0038_0A_seqres_chainA_EDJ-MED-611d11e7-4_ligand_2.sdf,Mpro-P0978_0B/Mpro-P0978_0B.sdf,0.72,-3.864047,0.8993285324430261
EDJ-MED-6bf93aa8-1_Mpro-P0602_0B_8,EDJ-MED-6bf93aa8-1,Mpro-P0602,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0602_0B_seqres_chainB_EDJ-MED-6bf93aa8-1_ligand_8.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.33000001311302185,-5.697529,1.653077154877129
EDJ-MED-6bf93aa8-1_Mpro-P0243_0B_5,EDJ-MED-6bf93aa8-1,Mpro-P0243,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0243_0B_seqres_chainB_EDJ-MED-6bf93aa8-1_ligand_5.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.33000001311302185,-6.279615,1.5733073163325697
EDJ-MED-6bf93aa8-1_Mpro-P0661_0B_9,EDJ-MED-6bf93aa8-1,Mpro-P0661,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0661_0B_seqres_chainB_EDJ-MED-6bf93aa8-1_ligand_9.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.41999998688697815,-3.877458,1.653478858363032
EDJ-MED-6bf93aa8-1_Mpro-P1783_0B_-1,EDJ-MED-6bf93aa8-1,Mpro-P1783,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1783_0B_seqres_chainB_EDJ-MED-6bf93aa8-1_ligand.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.5,-4.340714,1.1834240522277766
EDJ-MED-6bf93aa8-1_Mpro-P0125_0A_7,EDJ-MED-6bf93aa8-1,Mpro-P0125,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0125_0A_seqres_chainA_EDJ-MED-6bf93aa8-1_ligand_7.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.23999999463558197,19.346722,3.1320029247490377
EDJ-MED-6bf93aa8-1_Mpro-P1858_0A_0,EDJ-MED-6bf93aa8-1,Mpro-P1858,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1858_0A_seqres_chainA_EDJ-MED-6bf93aa8-1_ligand_0.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.33000001311302185,-6.110971,1.9027652938975366
EDJ-MED-6bf93aa8-1_Mpro-P1661_0A_3,EDJ-MED-6bf93aa8-1,Mpro-P1661,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1661_0A_seqres_chainA_EDJ-MED-6bf93aa8-1_ligand_3.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.5,24.433237,1.9597306574631475
EDJ-MED-6bf93aa8-1_Mpro-P1661_0B_3,EDJ-MED-6bf93aa8-1,Mpro-P1661,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1661_0B_seqres_chainB_EDJ-MED-6bf93aa8-1_ligand_3.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.5,-4.908040,2.0135819462278204
EDJ-MED-6bf93aa8-1_Mpro-P0978_0A_4,EDJ-MED-6bf93aa8-1,Mpro-P0978,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0978_0A_seqres_chainA_EDJ-MED-6bf93aa8-1_ligand_4.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.23999999463558197,21.016224,2.254447733136042
EDJ-MED-6bf93aa8-1_Mpro-P0626_0A_1,EDJ-MED-6bf93aa8-1,Mpro-P0626,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0626_0A_seqres_chainA_EDJ-MED-6bf93aa8-1_ligand_1.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.23999999463558197,-4.674985,4.077611038144018
EDJ-MED-6bf93aa8-1_Mpro-P0602_0A_8,EDJ-MED-6bf93aa8-1,Mpro-P0602,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0602_0A_seqres_chainA_EDJ-MED-6bf93aa8-1_ligand_8.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.23999999463558197,22.469944,8.413411935744506
EDJ-MED-6bf93aa8-1_Mpro-P0125_0B_7,EDJ-MED-6bf93aa8-1,Mpro-P0125,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0125_0B_seqres_chainB_EDJ-MED-6bf93aa8-1_ligand_7.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.33000001311302185,-5.271733,1.5556757002711155
EDJ-MED-6bf93aa8-1_Mpro-P0661_0A_9,EDJ-MED-6bf93aa8-1,Mpro-P0661,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0661_0A_seqres_chainA_EDJ-MED-6bf93aa8-1_ligand_9.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.23999999463558197,22.693813,8.677100792660402
EDJ-MED-6bf93aa8-1_Mpro-P0243_0A_5,EDJ-MED-6bf93aa8-1,Mpro-P0243,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0243_0A_seqres_chainA_EDJ-MED-6bf93aa8-1_ligand_5.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.23999999463558197,22.840746,8.258308441658452
EDJ-MED-6bf93aa8-1_Mpro-P1783_0A_-1,EDJ-MED-6bf93aa8-1,Mpro-P1783,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1783_0A_seqres_chainA_EDJ-MED-6bf93aa8-1_ligand.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.5,25.625504,1.1556682085064272
EDJ-MED-6bf93aa8-1_Mpro-P0038_0A_2,EDJ-MED-6bf93aa8-1,Mpro-P0038,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0038_0A_seqres_chainA_EDJ-MED-6bf93aa8-1_ligand_2.sdf,Mpro-P1783_0A/Mpro-P1783_0A.sdf,0.33000001311302185,-5.105780,1.8841100859010487
