Complex_ID,Compound_ID,Crystal_ID,Chain_ID,MCSS_Rank,SDF_Filename,Reference,POSIT,Chemgauss4,RMSD
EDJ-MED-12c4873b-5_Mpro-P2402_0A_0,EDJ-MED-12c4873b-5,Mpro-P2402,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2402_0A_seqres_chainA_EDJ-MED-12c4873b-5_ligand_0.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.85,24.284424,1.0166608065734888
EDJ-MED-12c4873b-5_Mpro-P2080_0A_1,EDJ-MED-12c4873b-5,Mpro-P2080,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2080_0A_seqres_chainA_EDJ-MED-12c4873b-5_ligand_1.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.85,25.438391,1.1415675921305621
EDJ-MED-12c4873b-5_Mpro-P1624_0B_5,EDJ-MED-12c4873b-5,Mpro-P1624,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0B_seqres_chainB_EDJ-MED-12c4873b-5_ligand_5.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.72,-8.575758,0.7066017415507049
EDJ-MED-12c4873b-5_Mpro-P1624_0A_5,EDJ-MED-12c4873b-5,Mpro-P1624,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0A_seqres_chainA_EDJ-MED-12c4873b-5_ligand_5.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.72,24.290844,0.7424335391499006
EDJ-MED-12c4873b-5_Mpro-P2291_0A_8,EDJ-MED-12c4873b-5,Mpro-P2291,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2291_0A_seqres_chainA_EDJ-MED-12c4873b-5_ligand_8.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.78,26.832939,1.2123325621204093
EDJ-MED-12c4873b-5_Mpro-P0240_0A_2,EDJ-MED-12c4873b-5,Mpro-P0240,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0240_0A_seqres_chainA_EDJ-MED-12c4873b-5_ligand_2.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.79,22.221495,1.1509045241517282
EDJ-MED-12c4873b-5_Mpro-P2256_0A_9,EDJ-MED-12c4873b-5,Mpro-P2256,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2256_0A_seqres_chainA_EDJ-MED-12c4873b-5_ligand_9.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.5,-4.213011,1.2877005414637848
EDJ-MED-12c4873b-5_Mpro-P1638_0B_6,EDJ-MED-12c4873b-5,Mpro-P1638,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0B_seqres_chainB_EDJ-MED-12c4873b-5_ligand_6.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.5,-5.404491,0.9885655670140064
EDJ-MED-12c4873b-5_Mpro-P0240_0B_2,EDJ-MED-12c4873b-5,Mpro-P0240,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0240_0B_seqres_chainB_EDJ-MED-12c4873b-5_ligand_2.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.72,-4.871791,1.0214683812281717
EDJ-MED-12c4873b-5_Mpro-P2206_0A_-1,EDJ-MED-12c4873b-5,Mpro-P2206,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2206_0A_seqres_chainA_EDJ-MED-12c4873b-5_ligand.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.89,-8.000709,1.1152770962865524
EDJ-MED-12c4873b-5_Mpro-P1638_0A_6,EDJ-MED-12c4873b-5,Mpro-P1638,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0A_seqres_chainA_EDJ-MED-12c4873b-5_ligand_6.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.5,23.945406,0.9943026111243062
EDJ-MED-12c4873b-5_Mpro-P1623_0A_7,EDJ-MED-12c4873b-5,Mpro-P1623,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1623_0A_seqres_chainA_EDJ-MED-12c4873b-5_ligand_7.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.5,24.586788,1.1105005845887688
EDJ-MED-12c4873b-5_Mpro-P1835_0A_4,EDJ-MED-12c4873b-5,Mpro-P1835,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1835_0A_seqres_chainA_EDJ-MED-12c4873b-5_ligand_4.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.78,26.674620,1.3039895344404777
EDJ-MED-12c4873b-5_Mpro-P2402_0B_0,EDJ-MED-12c4873b-5,Mpro-P2402,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2402_0B_seqres_chainB_EDJ-MED-12c4873b-5_ligand_0.sdf,Mpro-P2206_0A/Mpro-P2206_0A_bound.pdb,0.78,-8.188447,1.0675840937367485
EDJ-MED-1981ceba-2_Mpro-P2017_0A_8,EDJ-MED-1981ceba-2,Mpro-P2017,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0A_seqres_chainA_EDJ-MED-1981ceba-2_ligand_8.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.8200000000000001,23.728491,47.85400503948848
EDJ-MED-1981ceba-2_Mpro-P2017_0B_8,EDJ-MED-1981ceba-2,Mpro-P2017,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0B_seqres_chainB_EDJ-MED-1981ceba-2_ligand_8.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.8200000000000001,-6.799930,47.871571496431095
EDJ-MED-1981ceba-2_Mpro-P1015_0A_9,EDJ-MED-1981ceba-2,Mpro-P1015,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1015_0A_seqres_chainA_EDJ-MED-1981ceba-2_ligand_9.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.85,23.561520,48.14313870962585
EDJ-MED-1981ceba-2_Mpro-P1983_0A_4,EDJ-MED-1981ceba-2,Mpro-P1983,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1983_0A_seqres_chainA_EDJ-MED-1981ceba-2_ligand_4.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.78,23.547861,47.92147969984274
EDJ-MED-1981ceba-2_Mpro-P1986_0A_5,EDJ-MED-1981ceba-2,Mpro-P1986,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0A_seqres_chainA_EDJ-MED-1981ceba-2_ligand_5.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.78,24.234032,47.899486874927156
EDJ-MED-1981ceba-2_Mpro-P2295_0A_6,EDJ-MED-1981ceba-2,Mpro-P2295,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0A_seqres_chainA_EDJ-MED-1981ceba-2_ligand_6.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.72,25.040165,47.872455919206004
EDJ-MED-1981ceba-2_Mpro-P1624_0A_-1,EDJ-MED-1981ceba-2,Mpro-P1624,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0A_seqres_chainA_EDJ-MED-1981ceba-2_ligand.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.99,23.630600,47.95325664340166
EDJ-MED-1981ceba-2_Mpro-P1623_0A_1,EDJ-MED-1981ceba-2,Mpro-P1623,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1623_0A_seqres_chainA_EDJ-MED-1981ceba-2_ligand_1.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.91,23.253641,48.02900276608278
EDJ-MED-1981ceba-2_Mpro-P1638_0B_0,EDJ-MED-1981ceba-2,Mpro-P1638,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0B_seqres_chainB_EDJ-MED-1981ceba-2_ligand_0.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.9500000000000001,-9.098662,48.024769691846366
EDJ-MED-1981ceba-2_Mpro-P2215_0A_7,EDJ-MED-1981ceba-2,Mpro-P2215,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2215_0A_seqres_chainA_EDJ-MED-1981ceba-2_ligand_7.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.78,-8.289587,47.85236785066284
EDJ-MED-1981ceba-2_Mpro-P1015_0B_9,EDJ-MED-1981ceba-2,Mpro-P1015,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1015_0B_seqres_chainB_EDJ-MED-1981ceba-2_ligand_9.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.85,-5.892996,48.10913871633793
EDJ-MED-1981ceba-2_Mpro-P1988_0B_3,EDJ-MED-1981ceba-2,Mpro-P1988,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1988_0B_seqres_chainB_EDJ-MED-1981ceba-2_ligand_3.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.78,-5.366872,47.7765015018416
EDJ-MED-1981ceba-2_Mpro-P1986_0B_5,EDJ-MED-1981ceba-2,Mpro-P1986,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0B_seqres_chainB_EDJ-MED-1981ceba-2_ligand_5.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.78,-4.946358,47.85386639332681
EDJ-MED-1981ceba-2_Mpro-P1062_0A_2,EDJ-MED-1981ceba-2,Mpro-P1062,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1062_0A_seqres_chainA_EDJ-MED-1981ceba-2_ligand_2.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.9500000000000001,23.231297,47.96100698663475
EDJ-MED-1981ceba-2_Mpro-P2295_0B_6,EDJ-MED-1981ceba-2,Mpro-P2295,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0B_seqres_chainB_EDJ-MED-1981ceba-2_ligand_6.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.72,-7.311866,47.72083971327025
EDJ-MED-1981ceba-2_Mpro-P1623_0B_1,EDJ-MED-1981ceba-2,Mpro-P1623,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1623_0B_seqres_chainB_EDJ-MED-1981ceba-2_ligand_1.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.91,-8.231893,47.96919666069237
EDJ-MED-1981ceba-2_Mpro-P1624_0B_-1,EDJ-MED-1981ceba-2,Mpro-P1624,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0B_seqres_chainB_EDJ-MED-1981ceba-2_ligand.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.99,-8.733806,47.93816427725391
EDJ-MED-1981ceba-2_Mpro-P1983_0B_4,EDJ-MED-1981ceba-2,Mpro-P1983,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1983_0B_seqres_chainB_EDJ-MED-1981ceba-2_ligand_4.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.78,-6.210868,47.928674328207265
EDJ-MED-1981ceba-2_Mpro-P1638_0A_0,EDJ-MED-1981ceba-2,Mpro-P1638,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0A_seqres_chainA_EDJ-MED-1981ceba-2_ligand_0.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.85,23.362637,47.987601223387756
EDJ-MED-1981ceba-2_Mpro-P1062_0B_2,EDJ-MED-1981ceba-2,Mpro-P1062,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1062_0B_seqres_chainB_EDJ-MED-1981ceba-2_ligand_2.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.85,-4.577416,47.95666529062994
EDJ-MED-1981ceba-2_Mpro-P1988_0A_3,EDJ-MED-1981ceba-2,Mpro-P1988,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1988_0A_seqres_chainA_EDJ-MED-1981ceba-2_ligand_3.sdf,Mpro-P1624_0B/Mpro-P1624_0B_bound.pdb,0.85,23.657101,47.88354335712579
EDJ-MED-1981ceba-3_Mpro-P1062_0A_2,EDJ-MED-1981ceba-3,Mpro-P1062,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1062_0A_seqres_chainA_EDJ-MED-1981ceba-3_ligand_2.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.85,25.028269,0.7156715008172336
EDJ-MED-1981ceba-3_Mpro-P1988_0B_3,EDJ-MED-1981ceba-3,Mpro-P1988,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1988_0B_seqres_chainB_EDJ-MED-1981ceba-3_ligand_3.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.78,-5.161599,0.7863021362424574
EDJ-MED-1981ceba-3_Mpro-P2215_0A_7,EDJ-MED-1981ceba-3,Mpro-P2215,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2215_0A_seqres_chainA_EDJ-MED-1981ceba-3_ligand_7.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.78,-7.925239,0.9358758284541141
EDJ-MED-1981ceba-3_Mpro-P1624_0A_0,EDJ-MED-1981ceba-3,Mpro-P1624,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0A_seqres_chainA_EDJ-MED-1981ceba-3_ligand_0.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.9500000000000001,25.213839,0.793149883875782
EDJ-MED-1981ceba-3_Mpro-P1623_0A_1,EDJ-MED-1981ceba-3,Mpro-P1623,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1623_0A_seqres_chainA_EDJ-MED-1981ceba-3_ligand_1.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.9500000000000001,25.016230,0.8642492229854529
EDJ-MED-1981ceba-3_Mpro-P1983_0B_4,EDJ-MED-1981ceba-3,Mpro-P1983,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1983_0B_seqres_chainB_EDJ-MED-1981ceba-3_ligand_4.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.78,-5.965444,1.0997878885844456
EDJ-MED-1981ceba-3_Mpro-P1638_0B_-1,EDJ-MED-1981ceba-3,Mpro-P1638,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0B_seqres_chainB_EDJ-MED-1981ceba-3_ligand.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.85,-4.851748,0.7613521242111712
EDJ-MED-1981ceba-3_Mpro-P1624_0B_0,EDJ-MED-1981ceba-3,Mpro-P1624,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0B_seqres_chainB_EDJ-MED-1981ceba-3_ligand_0.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.9500000000000001,-8.098653,0.7771625298605153
EDJ-MED-1981ceba-3_Mpro-P2017_0B_8,EDJ-MED-1981ceba-3,Mpro-P2017,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0B_seqres_chainB_EDJ-MED-1981ceba-3_ligand_8.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.78,-5.843389,0.7803422555866117
EDJ-MED-1981ceba-3_Mpro-P1986_0B_5,EDJ-MED-1981ceba-3,Mpro-P1986,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0B_seqres_chainB_EDJ-MED-1981ceba-3_ligand_5.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.78,-4.442576,0.7630240303261293
EDJ-MED-1981ceba-3_Mpro-P1623_0B_1,EDJ-MED-1981ceba-3,Mpro-P1623,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1623_0B_seqres_chainB_EDJ-MED-1981ceba-3_ligand_1.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.89,-7.906452,0.5079933334938898
EDJ-MED-1981ceba-3_Mpro-P2295_0B_6,EDJ-MED-1981ceba-3,Mpro-P2295,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0B_seqres_chainB_EDJ-MED-1981ceba-3_ligand_6.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.78,-6.776864,1.3403365030049852
EDJ-MED-1981ceba-3_Mpro-P1983_0A_4,EDJ-MED-1981ceba-3,Mpro-P1983,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1983_0A_seqres_chainA_EDJ-MED-1981ceba-3_ligand_4.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.78,25.295530,0.9688981153667049
EDJ-MED-1981ceba-3_Mpro-P2295_0A_6,EDJ-MED-1981ceba-3,Mpro-P2295,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0A_seqres_chainA_EDJ-MED-1981ceba-3_ligand_6.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.78,26.835020,0.9627508617087513
EDJ-MED-1981ceba-3_Mpro-P1015_0A_9,EDJ-MED-1981ceba-3,Mpro-P1015,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1015_0A_seqres_chainA_EDJ-MED-1981ceba-3_ligand_9.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.91,23.119488,1.067487403460259
EDJ-MED-1981ceba-3_Mpro-P1988_0A_3,EDJ-MED-1981ceba-3,Mpro-P1988,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1988_0A_seqres_chainA_EDJ-MED-1981ceba-3_ligand_3.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.78,25.689169,0.7678605104714892
EDJ-MED-1981ceba-3_Mpro-P1986_0A_5,EDJ-MED-1981ceba-3,Mpro-P1986,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0A_seqres_chainA_EDJ-MED-1981ceba-3_ligand_5.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.78,26.066948,0.8192637951102975
EDJ-MED-1981ceba-3_Mpro-P2017_0A_8,EDJ-MED-1981ceba-3,Mpro-P2017,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0A_seqres_chainA_EDJ-MED-1981ceba-3_ligand_8.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.78,25.416107,0.7384847674915976
EDJ-MED-1981ceba-3_Mpro-P1062_0B_2,EDJ-MED-1981ceba-3,Mpro-P1062,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1062_0B_seqres_chainB_EDJ-MED-1981ceba-3_ligand_2.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.85,-4.247953,0.6615714909340473
EDJ-MED-1981ceba-3_Mpro-P1015_0B_9,EDJ-MED-1981ceba-3,Mpro-P1015,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1015_0B_seqres_chainB_EDJ-MED-1981ceba-3_ligand_9.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.91,-9.067538,0.7320189971147457
EDJ-MED-1981ceba-3_Mpro-P1638_0A_-1,EDJ-MED-1981ceba-3,Mpro-P1638,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0A_seqres_chainA_EDJ-MED-1981ceba-3_ligand.sdf,Mpro-P1638_0A/Mpro-P1638_0A_bound.pdb,0.91,24.663534,0.23599788682679387
EDJ-MED-1981ceba-4_Mpro-P1638_0B_1,EDJ-MED-1981ceba-4,Mpro-P1638,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0B_seqres_chainB_EDJ-MED-1981ceba-4_ligand_1.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.85,-5.416584,48.00302620707175
EDJ-MED-1981ceba-4_Mpro-P1988_0B_3,EDJ-MED-1981ceba-4,Mpro-P1988,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1988_0B_seqres_chainB_EDJ-MED-1981ceba-4_ligand_3.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.78,-5.246435,47.89366913290567
EDJ-MED-1981ceba-4_Mpro-P1638_0A_1,EDJ-MED-1981ceba-4,Mpro-P1638,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0A_seqres_chainA_EDJ-MED-1981ceba-4_ligand_1.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.9500000000000001,24.514526,47.97798182007749
EDJ-MED-1981ceba-4_Mpro-P1623_0A_-1,EDJ-MED-1981ceba-4,Mpro-P1623,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1623_0A_seqres_chainA_EDJ-MED-1981ceba-4_ligand.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.89,25.412872,48.05424506716256
EDJ-MED-1981ceba-4_Mpro-P1986_0A_5,EDJ-MED-1981ceba-4,Mpro-P1986,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0A_seqres_chainA_EDJ-MED-1981ceba-4_ligand_5.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.72,24.828337,47.87649513318577
EDJ-MED-1981ceba-4_Mpro-P1986_0B_5,EDJ-MED-1981ceba-4,Mpro-P1986,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0B_seqres_chainB_EDJ-MED-1981ceba-4_ligand_5.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.79,-7.778298,47.92221050994707
EDJ-MED-1981ceba-4_Mpro-P1015_0A_9,EDJ-MED-1981ceba-4,Mpro-P1015,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1015_0A_seqres_chainA_EDJ-MED-1981ceba-4_ligand_9.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.8200000000000001,340282346638528859811704183484516925440.000000,48.23936444471218
EDJ-MED-1981ceba-4_Mpro-P1062_0B_2,EDJ-MED-1981ceba-4,Mpro-P1062,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1062_0B_seqres_chainB_EDJ-MED-1981ceba-4_ligand_2.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.85,-4.334442,47.98600746192685
EDJ-MED-1981ceba-4_Mpro-P2295_0B_6,EDJ-MED-1981ceba-4,Mpro-P2295,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0B_seqres_chainB_EDJ-MED-1981ceba-4_ligand_6.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.79,-9.291174,47.60291316247598
EDJ-MED-1981ceba-4_Mpro-P1988_0A_3,EDJ-MED-1981ceba-4,Mpro-P1988,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1988_0A_seqres_chainA_EDJ-MED-1981ceba-4_ligand_3.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.78,25.212433,47.895924167001965
EDJ-MED-1981ceba-4_Mpro-P1062_0A_2,EDJ-MED-1981ceba-4,Mpro-P1062,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1062_0A_seqres_chainA_EDJ-MED-1981ceba-4_ligand_2.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.9500000000000001,24.686119,47.922054724415446
EDJ-MED-1981ceba-4_Mpro-P1623_0B_-1,EDJ-MED-1981ceba-4,Mpro-P1623,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1623_0B_seqres_chainB_EDJ-MED-1981ceba-4_ligand.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.89,-5.342938,48.006933169643894
EDJ-MED-1981ceba-4_Mpro-P1983_0B_4,EDJ-MED-1981ceba-4,Mpro-P1983,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1983_0B_seqres_chainB_EDJ-MED-1981ceba-4_ligand_4.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.85,-6.174159,47.97553591059612
EDJ-MED-1981ceba-4_Mpro-P1624_0B_0,EDJ-MED-1981ceba-4,Mpro-P1624,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0B_seqres_chainB_EDJ-MED-1981ceba-4_ligand_0.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.91,-7.516606,47.85498084837271
EDJ-MED-1981ceba-4_Mpro-P2017_0A_8,EDJ-MED-1981ceba-4,Mpro-P2017,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0A_seqres_chainA_EDJ-MED-1981ceba-4_ligand_8.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.8200000000000001,24.840887,47.91095672658892
EDJ-MED-1981ceba-4_Mpro-P1015_0B_9,EDJ-MED-1981ceba-4,Mpro-P1015,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1015_0B_seqres_chainB_EDJ-MED-1981ceba-4_ligand_9.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.85,-6.790259,48.67994260614223
EDJ-MED-1981ceba-4_Mpro-P2215_0A_7,EDJ-MED-1981ceba-4,Mpro-P2215,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2215_0A_seqres_chainA_EDJ-MED-1981ceba-4_ligand_7.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.78,-8.521721,47.76431973096596
EDJ-MED-1981ceba-4_Mpro-P1624_0A_0,EDJ-MED-1981ceba-4,Mpro-P1624,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0A_seqres_chainA_EDJ-MED-1981ceba-4_ligand_0.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.91,25.311350,47.869211897789086
EDJ-MED-1981ceba-4_Mpro-P2017_0B_8,EDJ-MED-1981ceba-4,Mpro-P2017,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0B_seqres_chainB_EDJ-MED-1981ceba-4_ligand_8.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.85,-8.898862,47.9701446005424
EDJ-MED-1981ceba-4_Mpro-P1983_0A_4,EDJ-MED-1981ceba-4,Mpro-P1983,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1983_0A_seqres_chainA_EDJ-MED-1981ceba-4_ligand_4.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.85,24.810177,47.95855468502452
EDJ-MED-1981ceba-4_Mpro-P2295_0A_6,EDJ-MED-1981ceba-4,Mpro-P2295,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0A_seqres_chainA_EDJ-MED-1981ceba-4_ligand_6.sdf,Mpro-P1623_0B/Mpro-P1623_0B_bound.pdb,0.72,25.896156,47.88552366494091
EDJ-MED-2f867453-1_Mpro-P0039_0B_7,EDJ-MED-2f867453-1,Mpro-P0039,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0039_0B_seqres_chainB_EDJ-MED-2f867453-1_ligand_7.sdf,Mpro-P0878_0A/Mpro-P0878_0A_bound.pdb,0.79,-9.837296,0.3724913953056331
