SMILES,Title,pIC50,dpIC50,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL_STDERR,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL_95%CI_LOW,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL_95%CI_HIGH
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CCS(=O)(=O)CC1,ALP-POS-ecbed2ba-2,6.675717544702308,0.010789229257537558,-9.115244768157915,0.01473196924280761,-9.14403683083019,-9.08510895385896
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CS(=O)(=O)C1,ALP-POS-ecbed2ba-1,6.841637507904751,0.009842672974818667,-9.341797354660654,0.013439510095750463,-9.371347952293144,-9.317589911910142
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5cc(S(C)(=O)=O)ccc45)C3=O)C2)CC1,MAT-POS-853c0ffa-22,6.809668301829708,0.010481472252250157,-9.298145546976109,0.01431174768407253,-9.325549762967102,-9.268302772230811
COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5cc(S(C)(=O)=O)ccc45)C3=O)C2)CC1,MAT-POS-853c0ffa-16,6.384049948343599,0.047456258822809794,-8.71699221868333,0.06479833996185871,-8.846451604741745,-8.58725824489431
CS(=O)(=O)c1ccc2c(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)cncc2c1,MAT-POS-853c0ffa-15,6.987162775294828,0.011218245027122098,-9.540502351289048,0.015317761515020515,-9.568198393207421,-9.50692734714734
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccc(F)cc45)C3=O)C2)CC1,MAT-POS-853c0ffa-13,6.08196966321512,0.03679795790856666,-8.304521840758763,0.05024514459440255,-8.404953751164573,-8.203973172786963
COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccc(OCCN(C)C)cc45)C3=O)C2)CC1,MAT-POS-853c0ffa-10,6.7423214251308154,0.0096039252611122,-9.206187901768587,0.01311351609829628,-9.23299472577204,-9.180540661378854
CN(C)CCOC1=CC2=C(C=NC=C2C=C1)N1CCC2(CN(CC3=CC=C(Cl)C=C23)S(=O)(=O)CC2(CC2)C#N)C1=O,MAT-POS-853c0ffa-9,6.79317412396815,0.02090510264434231,-9.275623852873435,0.028544516185809193,-9.333617914636179,-9.219439849892941
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5cc(F)cc(Cl)c45)C3=O)C2)CC1,MAT-POS-853c0ffa-6,4.623423042943488,0.02187932214353827,-6.312974211531099,0.029874747600427774,-6.3732423703385805,-6.253743379936869
ClC1=CC=C2CN(CC3(CCN(C3=O)C3=CN=CC4=CC=CC(Cl)=C34)C2=C1)S(=O)(=O)CC1(CC1)C#N,MAT-POS-853c0ffa-5,5.108462542327436,0.03577851297511758,-6.975263130962399,0.048853160881217876,-7.072667654131703,-6.877255010606831
CNC(=O)CN1CC2(CCN(C2=O)C2=CN=CC3=CC=CC(Cl)=C23)C2=CC(Cl)=CC=C2C1=O,MAT-POS-853c0ffa-1,5.777283528852417,0.01943991472820783,-7.888493350400617,0.02654390031231232,-7.940413993778039,-7.83423839252879
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@]3(CC(=O)N(c4cncc5ccccc45)C3=O)C2)CC1,LUO-POS-868e8996-10,4.519993057042849,0.068644415074673,-6.171747499714986,0.09372934687286502,-6.359609586031333,-5.984692198539872
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@]3(CC(=O)N(c4cncc5ccccc45)C3=O)C2)CC1,LUO-POS-868e8996-9,7.204815410317576,0.02259244472192412,-9.83769243301162,0.03084846867357973,-9.899749004467733,-9.776355129773414
CNC(=O)CN1C[C@@]2(CC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,LUO-POS-868e8996-8,4.0726296369609765,0.057622101122381086,-5.560902740771794,0.07867911610533436,-5.719929368379249,-5.405212903957912
CNC(=O)CN1C[C@]2(CC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,LUO-POS-868e8996-7,6.910094888560602,0.02561314711515328,-9.435271318573378,0.03497303528408512,-9.50692734714734,-9.367035206011
CNC(=O)CN1C[C@](C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,LUO-POS-868e8996-2,4.79317412396815,0.05999400756350082,-6.544757932582497,0.08191779533842058,-6.709246241491463,-6.38157506013778
CNC(=O)CN1C[C@@](C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,LUO-POS-868e8996-1,7.120330794367947,0.01145447223277718,-9.722334353768765,0.015640313927705027,-9.753657816326111,-9.691096560615291
[H][C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(=O)(=O)CC2(C#N)CNC2)Cc2ccc(Cl)cc21,MAT-POS-777f5926-4,7.071092309756048,0.03596888893942496,-9.655102503972062,0.04911310649770265,-9.754483147009095,-9.558030721018284
[H][C@]1(C(=O)Nc2cncc3ccccc23)CN(S(=O)(=O)CC2(C#N)CNC2)Cc2ccc(Cl)cc21,MAT-POS-777f5926-3,5.790484985457369,0.0459396750020542,-7.906519054370949,0.06272754642617569,-8.032471668505469,-7.781561482800767
O=C(Nc1cncc2ccccc12)[C@@H]1CN([C@@H]2CCNC2=O)Cc2ccc(Cl)cc21,MAT-POS-777f5926-2,5.388276691992658,0.042722516342468486,-7.357330593630372,0.058334731954359925,-7.473916763305573,-7.240577835488134
C[C@@H]1NC(=O)c2ccc(Cl)cc2[C@@H]1C(=O)Nc1cncc2ccccc12,MAT-POS-777f5926-1,6.342944147142896,0.02791920148511573,-8.660865002870702,0.03812179792871935,-8.737442521093532,-8.584955329378655
[H][C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(=O)(=O)CC2(C)CC2)Cc2ccc(Cl)cc21,MAT-POS-dd1fff26-2,7.338187314462739,0.024068885808936846,-10.019802826888789,0.03286444999749991,-10.085303825258423,-9.953846025268424
[H][C@]1(C(=O)Nc2cncc3ccccc23)CN(S(=O)(=O)CC2(C)CC2)Cc2ccc(Cl)cc21,MAT-POS-dd1fff26-1,5.33913452199613,0.01728532727878873,-7.29023025498404,0.023601955593359723,-7.33737197898931,-7.242964156615871
CC1(C(=O)Nc2cncc3c2CCCC3)CNS(=O)(=O)c2ccc(Cl)cc21,ALP-POS-5fe48310-1,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
[H][C@@]1(C(=O)Nc2cncc3cc(Cl)ccc23)CN(CC(=O)NC)C(=O)c2ccc(Cl)cc21,LUO-POS-74179f4f-1,6.826813731587726,0.03039627365017794,-9.321556481883565,0.04150407390755419,-9.402448712189061,-9.236432416558845
[H][C@]1(C(=O)Nc2cncc3cc(Cl)ccc23)CN(CC(=O)NC)C(=O)c2ccc(Cl)cc21,LUO-POS-edefcc0e-1,6.027334407733889,0.026556943222174167,-8.229921062138722,0.036261725596268425,-8.30309120074037,-8.158044298355296
O=C(Nc1cncc2c1CCCC2)C1CNS(=O)(=O)c2ccc(Cl)cc21,ALP-POS-4483ae88-4,6.3448615651886175,0.055586200690530996,-8.663483108668709,0.07589923055211185,-8.815142280700531,-8.511545358492084
CNC(=O)CN1CC(C(=O)Nc2cncc3c2CCCC3)c2cc(Cl)ccc2C1=O,ALP-POS-4483ae88-3,6.348721986001856,0.031095039604881247,-8.668754254487137,0.0424581919735336,-8.752494090543482,-8.582661322649349
CNC(=O)CN1CC2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2S1(=O)=O,ALP-POS-4483ae88-2,6.560667306169737,0.010272799109871222,-8.958151380392945,0.014026818497571203,-8.986868350578892,-8.930761076588606
Cc1nc(CN2CC(C(=O)Nc3cncc4cc(S(C)(=O)=O)ccc34)c3cc(Cl)ccc3C2=O)c[nH]1,EDJ-MED-41558c53-6,6.645891560852599,0.020146115114265672,-9.074519386740755,0.027508169595903152,-9.129466073217001,-9.019433394833388
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(F)cc34)C2)CC1,MAT-POS-b4d6b7fc-9,6.863279432843593,0.03169376991207429,-9.371347952293144,0.043275718069213,-9.459880659001083,-9.286777786724231
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cccc(Cl)c34)C2)CC1,MAT-POS-b4d6b7fc-8,6.586700235918748,0.02469650450170291,-8.993697600721395,0.033721421247006104,-9.061542938969799,-8.926657253981775
CNC(=O)CN1CC2=CC=C(Cl)C=C2C2(CCN(C2=O)C2=CN=CC3=CC=CC(Cl)=C23)C1,MAT-POS-b4d6b7fc-6,5.484126156288321,0.01157892744148481,-7.488206611391956,0.015810249171736207,-7.519766484241468,-7.456525487554523
CNC(=O)CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccc(F)cc34)C2=O)C1,MAT-POS-b4d6b7fc-5,6.573488738635425,0.03487962008833145,-8.975658186877874,0.047625782905959785,-9.07190128094275,-8.881398149318912
CNC(=O)CN1CC(C(=O)Nc2cncc3cc(NS(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,MAT-POS-b4d6b7fc-2,7.354577730650908,0.0379029586346733,-10.042182841382616,0.05175394900681323,-10.146021778328482,-9.939005982301229
CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(NS(C)(=O)=O)ccc23)C1,MAT-POS-b4d6b7fc-1,7.137868620686962,0.02069363166113436,-9.746281079874056,0.02825576673522269,-9.802637126784045,-9.689614059843155
CNC(=O)c1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C)CS(=O)(=O)C4)Cc4ccc(Cl)cc43)c2c1,MAT-POS-78ab8081-3,6.958607314841775,0.021916168090773125,-9.501511784394319,0.029925058271230022,-9.55981239486732,-9.4401121617824
CN(C)CCOc1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,MAT-POS-78ab8081-2,6.931814138253839,0.03043339918327237,-9.464927497974154,0.04155476633410429,-9.54628776303165,-9.380068697695233
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cc(NS(=O)(=O)C5CC5)ccc34)C2)CC1,MAT-POS-22373164-4,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(C)S(=O)(=O)Nc1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1,MAT-POS-22373164-3,7.0467236633326955,0.014497986744421487,-9.621828750951487,0.019796028956585204,-9.661422279595136,-9.582238163768796
CCS(=O)(=O)Nc1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1,MAT-POS-22373164-2,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CN(c1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1)S(C)(=O)=O,MAT-POS-22373164-1,6.634512015109101,0.03447592844316705,-9.058981379911101,0.04707456902791696,-9.152954292107363,-8.964656015995695
[H][C@@]1(C(=O)Nc2cncc3cc(NS(C)(=O)=O)ccc23)CN(S(=O)(=O)CC2(C#N)CC2)Cc2ccc(Cl)cc21,MAT-POS-c7726e07-8,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
[H][C@]1(C(=O)Nc2cncc3cc(NS(C)(=O)=O)ccc23)CN(S(=O)(=O)CC2(C#N)CC2)Cc2ccc(Cl)cc21,MAT-POS-c7726e07-7,6.129596094720973,0.04402281476392034,-8.369552540110965,0.06011020227703541,-8.48961680957012,-8.249176000461977
CNC(=O)CN1Cc2ccc(Cl)cc2[C@]2(CCN(c3cncc4ccccc34)C2=O)C1,MAT-POS-c7726e07-6,4.924453038607469,0.027286117356266848,-6.724010489603146,0.0372573639926441,-6.798232233374872,-6.649202777404295
CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4ccccc34)C2=O)C1,MAT-POS-c7726e07-5,7.022276394711152,0.03420948997700202,-9.5884476445901,0.04671076516436462,-9.682988292588465,-9.496145231931008
[H][C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CN(CC(=O)NC)C(=O)c2ccc(Cl)cc21,MAT-POS-c7726e07-4,7.024108863598207,0.02243285709523324,-9.590949758006927,0.03063056246806461,-9.651620403538068,-9.52909815366581
[H][C@]1(C(=O)Nc2cncc3ccc(F)cc23)CN(CC(=O)NC)C(=O)c2ccc(Cl)cc21,MAT-POS-c7726e07-3,7.015922966097169,0.01794982310625648,-9.579772463750638,0.024509280098063323,-9.627135274058064,-9.52909815366581
CNC(=O)CN1CC2(CCN(c3cncc4cc(Cl)ccc34)C2=O)c2cc(Cl)ccc2C1=O,EDG-MED-b1ef7fe3-4,6.347753658996677,0.01423978538497983,-8.667432068878066,0.019443472310049198,-8.70561537093557,-8.627841481695373
CNC(=O)CN1CC2(CCN(c3cncc4cc(F)ccc34)C2=O)c2cc(Cl)ccc2C1=O,EDG-MED-b1ef7fe3-3,6.370590400897281,0.027703523479173375,-8.698614108971485,0.037827304070627205,-8.774229507908768,-8.62292029162626
CNC(=O)CN1CC2(CCN(c3cncc4ccc(F)cc34)C2=O)c2cc(Cl)ccc2C1=O,EDG-MED-b1ef7fe3-2,6.950781977329818,0.024553713674100086,-9.49082681063123,0.03352644994459076,-9.55981239486732,-9.425706595088958
CNC(=O)CN1CC2(CCN(c3cncc4ccc(Cl)cc34)C2=O)c2cc(Cl)ccc2C1=O,EDG-MED-b1ef7fe3-1,6.844663962534939,0.01896332567467418,-9.345929775565098,0.02589314991017294,-9.397904628650938,-9.294332029010247
C[C@@]1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-806462de-2,7.014124642691606,0.015456700439209659,-9.57731697369968,0.021105088234791815,-9.619193191057555,-9.534772838118387
C[C@]1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-806462de-1,5.5968794788241825,0.013293830736473833,-7.642163714348333,0.018151834654176288,-7.678407171676568,-7.605799833059863
CC(C)C(NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,SHA-THE-408e7524-23,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CN1C[C@@H](C2=CC(=CC=C2)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)C2=CC(=CC=C2)[C@@H]2CN(C)CC3=C(Cl)C=C(Cl)C=C23)C2=CC(Cl)=CC(Cl)=C2C1,SHA-THE-408e7524-22,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)=O,SHA-THE-408e7524-21,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1OP(O)(O)=O)[C@@H](O)C(=O)NCCC(=O)NCCSO,SHA-THE-408e7524-20,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
C[C@H](C(O)=O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,SHA-THE-408e7524-19,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1OP(O)(O)=O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O,SHA-THE-408e7524-18,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,SHA-THE-408e7524-17,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,SHA-THE-408e7524-16,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(C)C1NC(=O)C(CCCCN)NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(CSSCC(NC1=O)C(=O)NC(C(C)O)C(N)=O)NC(=O)C(N)CC1=CC2=CC=CC=C2C=C1,SHA-THE-408e7524-15,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
N[C@H](CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1C[C@H](O)CC1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2CC1C(=O)N1[C@H]2CCCC[C@H]2CC1C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,SHA-THE-408e7524-14,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,SHA-THE-408e7524-13,4.070070439915412,0.017327093753555456,-5.557408328774272,0.023658984914635292,-5.604525343107765,-5.509889403449224
CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,SHA-THE-408e7524-12,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(C)=CCCC(C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C,SHA-THE-408e7524-11,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
C[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C(O)=O)NC(C)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,SHA-THE-408e7524-10,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC1=CC(O)=CC(C)=C1C[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,SHA-THE-408e7524-9,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,SHA-THE-408e7524-8,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(O)=O,SHA-THE-408e7524-7,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C,SHA-THE-408e7524-6,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)C([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O,SHA-THE-408e7524-5,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,SHA-THE-408e7524-4,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(O)=O,SHA-THE-408e7524-3,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(O)COCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(COCC(C)O)OC(OC7C(CO)OC(OC8C(COCC(C)O)OC(OC1CC2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(OCC(C)O)C3O,SHA-THE-408e7524-2,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
C[C@](O)(CC(O)=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1OP(O)(O)=O,SHA-THE-408e7524-1,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CNC(=O)CN1C(=O)c2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)C1C,EDG-MED-ee636701-1,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21,EDG-MED-b8f93667-6,6.211124884224583,0.03775513449111245,-8.480874636499957,0.051552105048889976,-8.583807216725724,-8.377598796530163
CN1CC(C)(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2S1(=O)=O,EDG-MED-b8f93667-4,6.281498311132726,0.03225303729932416,-8.576964833118723,0.04403936019329842,-8.664796508984134,-8.48863906821094
CC1(C(=O)Nc2cncc3cccc(Cl)c23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-15,5.728158393463501,0.03928085499492551,-7.821416271368983,0.053635374112766074,-7.928899068864778,-7.7143575724137134
CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-14,6.764471553092451,0.017028954974366073,-9.236432416558845,0.02325189639883258,-9.283036449392624,-9.190028863797293
CC1(C(=O)Nc2cncc3ccc(F)cc23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-12,6.355561410532162,0.01817880094959845,-8.678093030169244,0.024821933992505478,-8.727129217665395,-8.627841481695373
CC1(C(=O)Nc2cncc3ccccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-5,6.1979107421182675,0.042205055542554826,-8.462831611327948,0.05762817392257457,-8.578099761694817,-8.347587066004518
CC(C)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,MAT-POS-c88128cb-4,6.815308569182402,0.016298899957712498,-9.305846953923508,0.022255055216374237,-9.350091196151674,-9.261070975286177
CC(C)CS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)C1,MAT-POS-c88128cb-1,5.913640169325252,0.04693771790016865,-8.07467920163693,0.06409030709490025,-8.204577966312103,-7.948216737932502
CN(C)CCOC1=CC2=C(NC(=O)C3CN(CC4=CC=C(Cl)C=C34)S(=O)(=O)CC3(C)CS(=O)(=O)C3)C=NC=C2C=C1,MAT-POS-83f73d0a-2,6.903089986991944,0.025974033467180524,-9.425706595088958,0.03546580140400978,-9.496145231931008,-9.35428202631497
CC(C)(O)C1=CC2=C(NC(=O)C3CN(CC4=CC=C(Cl)C=C34)S(=O)(=O)CC3(C)CS(=O)(=O)C3)C=NC=C2C=C1,MAT-POS-83f73d0a-1,5.627087997029894,0.043081146931554626,-7.683411420783567,0.05882441798121452,-7.802688399143156,-7.567390727218298
CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC(=O)NC2CC2)S(=O)(=O)c2ccc(Cl)cc21,EDJ-MED-dac03e7f-2,6.329754146925876,0.03277286403388335,-8.642854941830057,0.044749148750230325,-8.73152726007484,-8.552530665073919
